Freq.	V(vout)
3.80189396320561e-002	(3.21965286505853e+001dB,1.79999346970597e+002°)
3.89045144994280e-002	(3.21965286505587e+001dB,1.79999331759589e+002°)
3.98107170553497e-002	(3.21965286505309e+001dB,1.79999316194270e+002°)
4.07380277804112e-002	(3.21965286505017e+001dB,1.79999300266388e+002°)
4.16869383470335e-002	(3.21965286504712e+001dB,1.79999283967499e+002°)
4.26579518801592e-002	(3.21965286504393e+001dB,1.79999267288959e+002°)
4.36515832240165e-002	(3.21965286504058e+001dB,1.79999250221927e+002°)
4.46683592150962e-002	(3.21965286503707e+001dB,1.79999232757352e+002°)
4.57088189614874e-002	(3.21965286503340e+001dB,1.79999214885975e+002°)
4.67735141287197e-002	(3.21965286502956e+001dB,1.79999196598320e+002°)
4.78630092322637e-002	(3.21965286502554e+001dB,1.79999177884691e+002°)
4.89778819368445e-002	(3.21965286502132e+001dB,1.79999158735165e+002°)
5.01187233627271e-002	(3.21965286501691e+001dB,1.79999139139590e+002°)
5.12861383991364e-002	(3.21965286501229e+001dB,1.79999119087575e+002°)
5.24807460249771e-002	(3.21965286500745e+001dB,1.79999098568488e+002°)
5.37031796370252e-002	(3.21965286500239e+001dB,1.79999077571451e+002°)
5.49540873857623e-002	(3.21965286499708e+001dB,1.79999056085330e+002°)
5.62341325190348e-002	(3.21965286499153e+001dB,1.79999034098733e+002°)
5.75439937337156e-002	(3.21965286498571e+001dB,1.79999011600002e+002°)
5.88843655355588e-002	(3.21965286497962e+001dB,1.79998988577209e+002°)
6.02559586074356e-002	(3.21965286497325e+001dB,1.79998965018146e+002°)
6.16595001861481e-002	(3.21965286496657e+001dB,1.79998940910321e+002°)
6.30957344480192e-002	(3.21965286495957e+001dB,1.79998916240953e+002°)
6.45654229034654e-002	(3.21965286495225e+001dB,1.79998890996962e+002°)
6.60693448007594e-002	(3.21965286494458e+001dB,1.79998865164963e+002°)
6.76082975391980e-002	(3.21965286493656e+001dB,1.79998838731259e+002°)
6.91830970918935e-002	(3.21965286492815e+001dB,1.79998811681836e+002°)
7.07945784384136e-002	(3.21965286491935e+001dB,1.79998784002350e+002°)
7.24435960074988e-002	(3.21965286491013e+001dB,1.79998755678126e+002°)
7.41310241300916e-002	(3.21965286490047e+001dB,1.79998726694146e+002°)
7.58577575029182e-002	(3.21965286489037e+001dB,1.79998697035043e+002°)
7.76247116628690e-002	(3.21965286487978e+001dB,1.79998666685090e+002°)
7.94328234724279e-002	(3.21965286486870e+001dB,1.79998635628196e+002°)
8.12830516164097e-002	(3.21965286485710e+001dB,1.79998603847894e+002°)
8.31763771102669e-002	(3.21965286484494e+001dB,1.79998571327334e+002°)
8.51138038202374e-002	(3.21965286483222e+001dB,1.79998538049273e+002°)
8.70963589956078e-002	(3.21965286481889e+001dB,1.79998503996066e+002°)
8.91250938133743e-002	(3.21965286480494e+001dB,1.79998469149658e+002°)
9.12010839355907e-002	(3.21965286479033e+001dB,1.79998433491572e+002°)
9.33254300796988e-002	(3.21965286477503e+001dB,1.79998397002904e+002°)
9.54992586021433e-002	(3.21965286475901e+001dB,1.79998359664305e+002°)
9.77237220955808e-002	(3.21965286474224e+001dB,1.79998321455978e+002°)
9.99999999999997e-002	(3.21965286472468e+001dB,1.79998282357665e+002°)
1.02329299228075e-001	(3.21965286470628e+001dB,1.79998242348636e+002°)
1.04712854805090e-001	(3.21965286468702e+001dB,1.79998201407676e+002°)
1.07151930523760e-001	(3.21965286466686e+001dB,1.79998159513079e+002°)
1.09647819614318e-001	(3.21965286464574e+001dB,1.79998116642631e+002°)
1.12201845430196e-001	(3.21965286462363e+001dB,1.79998072773603e+002°)
1.14815362149688e-001	(3.21965286460047e+001dB,1.79998027882733e+002°)
1.17489755493953e-001	(3.21965286457622e+001dB,1.79997981946221e+002°)
1.20226443461741e-001	(3.21965286455084e+001dB,1.79997934939710e+002°)
1.23026877081238e-001	(3.21965286452425e+001dB,1.79997886838276e+002°)
1.25892541179416e-001	(3.21965286449641e+001dB,1.79997837616417e+002°)
1.28824955169313e-001	(3.21965286446726e+001dB,1.79997787248033e+002°)
1.31825673855640e-001	(3.21965286443674e+001dB,1.79997735706418e+002°)
