Freq.	V(v-)	V(vout)
1.38038426460288e+000	(2.12587416463968e+001dB,1.56448434605962e-003°)	(1.19997364244110e+002dB,1.79999009347002e+002°)
1.41253754462275e+000	(2.12587416399639e+001dB,1.60092591640100e-003°)	(1.19997364237262e+002dB,1.79998986271778e+002°)
1.44543977074592e+000	(2.12587416332252e+001dB,1.63821632342588e-003°)	(1.19997364230088e+002dB,1.79998962659066e+002°)
1.47910838816820e+000	(2.12587416261715e+001dB,1.67637533933545e-003°)	(1.19997364222578e+002dB,1.79998938496347e+002°)
1.51356124843620e+000	(2.12587416187846e+001dB,1.71542319689559e-003°)	(1.19997364214714e+002dB,1.79998913770811e+002°)
1.54881661891247e+000	(2.12587416110463e+001dB,1.75538060017273e-003°)	(1.19997364206479e+002dB,1.79998888469347e+002°)
1.58489319246110e+000	(2.12587416029462e+001dB,1.79626873551115e-003°)	(1.19997364197857e+002dB,1.79998862578541e+002°)
1.62181009735892e+000	(2.12587415944670e+001dB,1.83810928277054e-003°)	(1.19997364188827e+002dB,1.79998836084665e+002°)
1.65958690743755e+000	(2.12587415855849e+001dB,1.88092442683524e-003°)	(1.19997364179373e+002dB,1.79998808973673e+002°)
1.69824365246173e+000	(2.12587415762869e+001dB,1.92473686934421e-003°)	(1.19997364169473e+002dB,1.79998781231190e+002°)
1.73780082874936e+000	(2.12587415665490e+001dB,1.96956984077578e-003°)	(1.19997364159107e+002dB,1.79998752842509e+002°)
1.77827941003891e+000	(2.12587415563500e+001dB,2.01544711272695e-003°)	(1.19997364148250e+002dB,1.79998723792576e+002°)
1.81970085860997e+000	(2.12587415456731e+001dB,2.06239301055192e-003°)	(1.19997364136884e+002dB,1.79998694065990e+002°)
1.86208713666286e+000	(2.12587415344895e+001dB,2.11043242622806e-003°)	(1.19997364124979e+002dB,1.79998663646991e+002°)
1.90546071796323e+000	(2.12587415227836e+001dB,2.15959083159957e-003°)	(1.19997364112516e+002dB,1.79998632519450e+002°)
1.94984459975803e+000	(2.12587415105244e+001dB,2.20989429184716e-003°)	(1.19997364099465e+002dB,1.79998600666864e+002°)
1.99526231496887e+000	(2.12587414976863e+001dB,2.26136947933935e-003°)	(1.19997364085798e+002dB,1.79998568072345e+002°)
2.04173794466952e+000	(2.12587414842440e+001dB,2.31404368776181e-003°)	(1.19997364071489e+002dB,1.79998534718612e+002°)
2.08929613085403e+000	(2.12587414701671e+001dB,2.36794484660179e-003°)	(1.19997364056504e+002dB,1.79998500587981e+002°)
2.13796208950222e+000	(2.12587414554292e+001dB,2.42310153594839e-003°)	(1.19997364040814e+002dB,1.79998465662357e+002°)
2.18776162394954e+000	(2.12587414399924e+001dB,2.47954300166961e-003°)	(1.19997364024382e+002dB,1.79998429923223e+002°)
2.23872113856832e+000	(2.12587414238319e+001dB,2.53729917092015e-003°)	(1.19997364007177e+002dB,1.79998393351630e+002°)
2.29086765276776e+000	(2.12587414069103e+001dB,2.59640066799233e-003°)	(1.19997363989162e+002dB,1.79998355928190e+002°)
2.34422881531990e+000	(2.12587413891897e+001dB,2.65687883059466e-003°)	(1.19997363970298e+002dB,1.79998317633060e+002°)
2.39883291901947e+000	(2.12587413706349e+001dB,2.71876572643272e-003°)	(1.19997363950544e+002dB,1.79998278445938e+002°)
2.45470891568501e+000	(2.12587413512024e+001dB,2.78209417026588e-003°)	(1.19997363929857e+002dB,1.79998238346048e+002°)
2.51188643150956e+000	(2.12587413308576e+001dB,2.84689774127157e-003°)	(1.19997363908199e+002dB,1.79998197312129e+002°)
2.57039578276884e+000	(2.12587413095521e+001dB,2.91321080088166e-003°)	(1.19997363885519e+002dB,1.79998155322428e+002°)
2.63026799189536e+000	(2.12587412872427e+001dB,2.98106851099231e-003°)	(1.19997363861769e+002dB,1.79998112354681e+002°)
2.69153480392690e+000	(2.12587412638826e+001dB,3.05050685263629e-003°)	(1.19997363836901e+002dB,1.79998068386110e+002°)
2.75422870333815e+000	(2.12587412394198e+001dB,3.12156264505828e-003°)	(1.19997363810860e+002dB,1.79998023393403e+002°)
2.81838293126443e+000	(2.12587412138069e+001dB,3.19427356523823e-003°)	(1.19997363783593e+002dB,1.79997977352707e+002°)
2.88403150312658e+000	(2.12587411869867e+001dB,3.26867816789496e-003°)	(1.19997363755041e+002dB,1.79997930239613e+002°)
2.95120922666636e+000	(2.12587411589012e+001dB,3.34481590593913e-003°)	(1.19997363725141e+002dB,1.79997882029144e+002°)
3.01995172040199e+000	(2.12587411294916e+001dB,3.42272715138915e-003°)	(1.19997363693835e+002dB,1.79997832695740e+002°)
3.09029543251357e+000	(2.12587410986992e+001dB,3.50245321680034e-003°)	(1.19997363661053e+002dB,1.79997782213248e+002°)
3.16227766016835e+000	(2.12587410664498e+001dB,3.58403637719421e-003°)	(1.19997363626723e+002dB,1.79997730554904e+002°)
3.23593656929626e+000	(2.12587410326859e+001dB,3.66751989246798e-003°)	(1.19997363590778e+002dB,1.79997677693321e+002°)
3.31131121482589e+000	(2.12587409973293e+001dB,3.75294803035612e-003°)	(1.19997363553139e+002dB,1.79997623600476e+002°)
3.38844156139200e+000	(2.12587409603026e+001dB,3.84036608992798e-003°)	(1.19997363513724e+002dB,1.79997568247692e+002°)
3.46736850452529e+000	(2.12587409215360e+001dB,3.92982042560475e-003°)	(1.19997363472453e+002dB,1.79997511605623e+002°)
3.54813389233573e+000	(2.12587408809416e+001dB,4.02135847177658e-003°)	(1.19997363429238e+002dB,1.79997453644243e+002°)
3.63078054770098e+000	(2.12587408384333e+001dB,4.11502876797930e-003°)	(1.19997363383984e+002dB,1.79997394332824e+002°)
3.71535229097170e+000	(2.12587407939200e+001dB,4.21088098462399e-003°)	(1.19997363336599e+002dB,1.79997333639923e+002°)
3.80189396320558e+000	(2.12587407473108e+001dB,4.30896594938590e-003°)	(1.19997363286981e+002dB,1.79997271533367e+002°)
3.89045144994278e+000	(2.12587406985059e+001dB,4.40933567416364e-003°)	(1.19997363235024e+002dB,1.79997207980231e+002°)
3.98107170553494e+000	(2.12587406473985e+001dB,4.51204338269913e-003°)	(1.19997363180617e+002dB,1.79997142946824e+002°)
4.07380277804109e+000	(2.12587405938854e+001dB,4.61714353881883e-003°)	(1.19997363123649e+002dB,1.79997076398673e+002°)
4.16869383470332e+000	(2.12587405378477e+001dB,4.72469187534368e-003°)	(1.19997363063993e+002dB,1.79997008300500e+002°)
4.26579518801589e+000	(2.12587404791673e+001dB,4.83474542367486e-003°)	(1.19997363001527e+002dB,1.79996938616206e+002°)
4.36515832240162e+000	(2.12587404177262e+001dB,4.94736254406859e-003°)	(1.19997362936118e+002dB,1.79996867308852e+002°)
4.46683592150959e+000	(2.12587403533875e+001dB,5.06260295663647e-003°)	(1.19997362867625e+002dB,1.79996794340639e+002°)
4.57088189614871e+000	(2.12587402860166e+001dB,5.18052777302278e-003°)	(1.19997362795904e+002dB,1.79996719672888e+002°)
4.67735141287194e+000	(2.12587402154707e+001dB,5.30119952888861e-003°)	(1.19997362720805e+002dB,1.79996643266020e+002°)
4.78630092322634e+000	(2.12587401415995e+001dB,5.42468221707476e-003°)	(1.19997362642165e+002dB,1.79996565079533e+002°)
4.89778819368442e+000	(2.12587400642481e+001dB,5.55104132161655e-003°)	(1.19997362559819e+002dB,1.79996485071984e+002°)
5.01187233627268e+000	(2.12587399832493e+001dB,5.68034385253832e-003°)	(1.19997362473593e+002dB,1.79996403200965e+002°)
5.12861383991361e+000	(2.12587398984368e+001dB,5.81265838136788e-003°)	(1.19997362383303e+002dB,1.79996319423080e+002°)
5.24807460249768e+000	(2.12587398096263e+001dB,5.94805507766599e-003°)	(1.19997362288758e+002dB,1.79996233693925e+002°)
5.37031796370248e+000	(2.12587397166268e+001dB,6.08660574620793e-003°)	(1.19997362189757e+002dB,1.79996145968058e+002°)
5.49540873857620e+000	(2.12587396192489e+001dB,6.22838386517165e-003°)	(1.19997362086091e+002dB,1.79996056198986e+002°)
5.62341325190344e+000	(2.12587395172818e+001dB,6.37346462518884e-003°)	(1.19997361977540e+002dB,1.79995964339127e+002°)
5.75439937337152e+000	(2.12587394105064e+001dB,6.52192496927453e-003°)	(1.19997361863873e+002dB,1.79995870339797e+002°)
5.88843655355584e+000	(2.12587392987000e+001dB,6.67384363370255e-003°)	(1.19997361744848e+002dB,1.79995774151177e+002°)
6.02559586074353e+000	(2.12587391816264e+001dB,6.82930118990303e-003°)	(1.19997361620216e+002dB,1.79995675722288e+002°)
6.16595001861477e+000	(2.12587390590341e+001dB,6.98838008721708e-003°)	(1.19997361489708e+002dB,1.79995575000965e+002°)
6.30957344480188e+000	(2.12587389306633e+001dB,7.15116469681660e-003°)	(1.19997361353050e+002dB,1.79995471933830e+002°)
6.45654229034650e+000	(2.12587387962468e+001dB,7.31774135646903e-003°)	(1.19997361209953e+002dB,1.79995366466264e+002°)
6.60693448007590e+000	(2.12587386554913e+001dB,7.48819841649750e-003°)	(1.19997361060112e+002dB,1.79995258542374e+002°)
6.76082975391976e+000	(2.12587385081046e+001dB,7.66262628671845e-003°)	(1.19997360903210e+002dB,1.79995148104970e+002°)
6.91830970918931e+000	(2.12587383537730e+001dB,7.84111748462418e-003°)	(1.19997360738913e+002dB,1.79995035095530e+002°)
7.07945784384132e+000	(2.12587381921648e+001dB,8.02376668447585e-003°)	(1.19997360566874e+002dB,1.79994919454170e+002°)
7.24435960074984e+000	(2.12587380229471e+001dB,8.21067076774409e-003°)	(1.19997360386728e+002dB,1.79994801119615e+002°)
7.41310241300911e+000	(2.12587378457492e+001dB,8.40192887468544e-003°)	(1.19997360198092e+002dB,1.79994680029163e+002°)
7.58577575029177e+000	(2.12587376602022e+001dB,8.59764245697302e-003°)	(1.19997360000565e+002dB,1.79994556118655e+002°)
7.76247116628685e+000	(2.12587374659125e+001dB,8.79791533188080e-003°)	(1.19997359793731e+002dB,1.79994429322438e+002°)
7.94328234724275e+000	(2.12587372624659e+001dB,9.00285373741109e-003°)	(1.19997359577150e+002dB,1.79994299573336e+002°)
8.12830516164092e+000	(2.12587370494317e+001dB,9.21256638894501e-003°)	(1.19997359350362e+002dB,1.79994166802607e+002°)
8.31763771102664e+000	(2.12587368263589e+001dB,9.42716453709318e-003°)	(1.19997359112886e+002dB,1.79994030939913e+002°)
8.51138038202369e+000	(2.12587365927747e+001dB,9.64676202697788e-003°)	(1.19997358864221e+002dB,1.79993891913281e+002°)
8.70963589956073e+000	(2.12587363481808e+001dB,9.87147535893754e-003°)	(1.19997358603837e+002dB,1.79993749649063e+002°)
8.91250938133738e+000	(2.12587360920622e+001dB,1.01014237505245e-002°)	(1.19997358331181e+002dB,1.79993604071901e+002°)
9.12010839355902e+000	(2.12587358238775e+001dB,1.03367292001571e-002°)	(1.19997358045679e+002dB,1.79993455104685e+002°)
9.33254300796983e+000	(2.12587355430508e+001dB,1.05775165521066e-002°)	(1.19997357746722e+002dB,1.79993302668512e+002°)
9.54992586021427e+000	(2.12587352489902e+001dB,1.08239135630608e-002°)	(1.19997357433676e+002dB,1.79993146682648e+002°)
9.77237220955802e+000	(2.12587349410736e+001dB,1.10760509703715e-002°)	(1.19997357105878e+002dB,1.79992987064481e+002°)
9.99999999999991e+000	(2.12587346186466e+001dB,1.13340625617492e-002°)	(1.19997356762634e+002dB,1.79992823729480e+002°)
1.02329299228075e+001	(2.12587342810285e+001dB,1.15980852467097e-002°)	(1.19997356403215e+002dB,1.79992656591152e+002°)
1.04712854805089e+001	(2.12587339274997e+001dB,1.18682591296894e-002°)	(1.19997356026862e+002dB,1.79992485560995e+002°)
1.07151930523760e+001	(2.12587335573114e+001dB,1.21447275848661e-002°)	(1.19997355632771e+002dB,1.79992310548450e+002°)
1.09647819614318e+001	(2.12587331696800e+001dB,1.24276373327383e-002°)	(1.19997355220111e+002dB,1.79992131460857e+002°)
1.12201845430195e+001	(2.12587327637817e+001dB,1.27171385186829e-002°)	(1.19997354788005e+002dB,1.79991948203404e+002°)
1.14815362149687e+001	(2.12587323387572e+001dB,1.30133847930704e-002°)	(1.19997354335537e+002dB,1.79991760679080e+002°)
1.17489755493952e+001	(2.12587318937048e+001dB,1.33165333935773e-002°)	(1.19997353861748e+002dB,1.79991568788621e+002°)
1.20226443461740e+001	(2.12587314276834e+001dB,1.36267452293553e-002°)	(1.19997353365636e+002dB,1.79991372430459e+002°)
1.23026877081237e+001	(2.12587309396996e+001dB,1.39441849671026e-002°)	(1.19997352846144e+002dB,1.79991171500672e+002°)
1.25892541179416e+001	(2.12587304287252e+001dB,1.42690211192841e-002°)	(1.19997352302176e+002dB,1.79990965892926e+002°)
1.28824955169312e+001	(2.12587298936734e+001dB,1.46014261345125e-002°)	(1.19997351732576e+002dB,1.79990755498422e+002°)
1.31825673855639e+001	(2.12587293334105e+001dB,1.49415764899157e-002°)	(1.19997351136136e+002dB,1.79990540205837e+002°)
1.34896288259164e+001	(2.12587287467518e+001dB,1.52896527858364e-002°)	(1.19997350511594e+002dB,1.79990319901271e+002°)
1.38038426460287e+001	(2.12587281324485e+001dB,1.56458398429989e-002°)	(1.19997349857623e+002dB,1.79990094468180e+002°)
1.41253754462274e+001	(2.12587274891975e+001dB,1.60103268013568e-002°)	(1.19997349172837e+002dB,1.79989863787322e+002°)
1.44543977074591e+001	(2.12587268156434e+001dB,1.63833072219760e-002°)	(1.19997348455788e+002dB,1.79989627736693e+002°)
1.47910838816819e+001	(2.12587261103527e+001dB,1.67649791911932e-002°)	(1.19997347704953e+002dB,1.79989386191464e+002°)
1.51356124843619e+001	(2.12587253718312e+001dB,1.71555454270476e-002°)	(1.19997346918741e+002dB,1.79989139023916e+002°)
1.54881661891247e+001	(2.12587245985169e+001dB,1.75552133884667e-002°)	(1.19997346095488e+002dB,1.79988886103372e+002°)
1.58489319246110e+001	(2.12587237887662e+001dB,1.79641953871705e-002°)	(1.19997345233447e+002dB,1.79988627296135e+002°)
1.62181009735891e+001	(2.12587229408676e+001dB,1.83827087019406e-002°)	(1.19997344330790e+002dB,1.79988362465413e+002°)
1.65958690743754e+001	(2.12587220530182e+001dB,1.88109756961618e-002°)	(1.19997343385605e+002dB,1.79988091471253e+002°)
1.69824365246173e+001	(2.12587211233440e+001dB,1.92492239376475e-002°)	(1.19997342395891e+002dB,1.79987814170466e+002°)
1.73780082874936e+001	(2.12587201498687e+001dB,1.96976863218836e-002°)	(1.19997341359549e+002dB,1.79987530416554e+002°)
1.77827941003891e+001	(2.12587191305339e+001dB,2.01566011978182e-002°)	(1.19997340274381e+002dB,1.79987240059636e+002°)
1.81970085860997e+001	(2.12587180631769e+001dB,2.06262124972015e-002°)	(1.19997339138092e+002dB,1.79986942946373e+002°)
1.86208713666285e+001	(2.12587169455427e+001dB,2.11067698666445e-002°)	(1.19997337948272e+002dB,1.79986638919883e+002°)
1.90546071796323e+001	(2.12587157752540e+001dB,2.15985288031196e-002°)	(1.19997336702401e+002dB,1.79986327819669e+002°)
1.94984459975803e+001	(2.12587145498376e+001dB,2.21017507927978e-002°)	(1.19997335397838e+002dB,1.79986009481531e+002°)
1.99526231496886e+001	(2.12587132666970e+001dB,2.26167034533074e-002°)	(1.19997334031821e+002dB,1.79985683737487e+002°)
2.04173794466951e+001	(2.12587119231167e+001dB,2.31436606792377e-002°)	(1.19997332601457e+002dB,1.79985350415684e+002°)
2.08929613085402e+001	(2.12587105162486e+001dB,2.36829027918096e-002°)	(1.19997331103716e+002dB,1.79985009340313e+002°)
2.13796208950221e+001	(2.12587090431092e+001dB,2.42347166915425e-002°)	(1.19997329535421e+002dB,1.79984660331522e+002°)
2.18776162394953e+001	(2.12587075005872e+001dB,2.47993960152706e-002°)	(1.19997327893259e+002dB,1.79984303205320e+002°)
2.23872113856832e+001	(2.12587058854098e+001dB,2.53772412969084e-002°)	(1.19997326173747e+002dB,1.79983937773489e+002°)
2.29086765276775e+001	(2.12587041941619e+001dB,2.59685601320228e-002°)	(1.19997324373245e+002dB,1.79983563843491e+002°)
2.34422881531990e+001	(2.12587024232606e+001dB,2.65736673468726e-002°)	(1.19997322487942e+002dB,1.79983181218365e+002°)
2.39883291901947e+001	(2.12587005689568e+001dB,2.71928851714467e-002°)	(1.19997320513846e+002dB,1.79982789696635e+002°)
2.45470891568501e+001	(2.12586986273239e+001dB,2.78265434167878e-002°)	(1.19997318446774e+002dB,1.79982389072208e+002°)
2.51188643150956e+001	(2.12586965942590e+001dB,2.84749796574169e-002°)	(1.19997316282356e+002dB,1.79981979134271e+002°)
2.57039578276884e+001	(2.12586944654511e+001dB,2.91385394175907e-002°)	(1.19997314016010e+002dB,1.79981559667186e+002°)
2.63026799189536e+001	(2.12586922364003e+001dB,2.98175763625397e-002°)	(1.19997311642935e+002dB,1.79981130450388e+002°)
2.69153480392689e+001	(2.12586899023905e+001dB,3.05124524952112e-002°)	(1.19997309158114e+002dB,1.79980691258272e+002°)
2.75422870333814e+001	(2.12586874584817e+001dB,3.12235383571103e-002°)	(1.19997306556287e+002dB,1.79980241860084e+002°)
2.81838293126442e+001	(2.12586848995079e+001dB,3.19512132349726e-002°)	(1.19997303831952e+002dB,1.79979782019813e+002°)
2.88403150312658e+001	(2.12586822200517e+001dB,3.26958653726791e-002°)	(1.19997300979342e+002dB,1.79979311496070e+002°)
2.95120922666636e+001	(2.12586794144507e+001dB,3.34578921885488e-002°)	(1.19997297992428e+002dB,1.79978830041975e+002°)
3.01995172040199e+001	(2.12586764767736e+001dB,3.42377004982113e-002°)	(1.19997294864889e+002dB,1.79978337405039e+002°)
3.09029543251356e+001	(2.12586734008058e+001dB,3.50357067440315e-002°)	(1.19997291590113e+002dB,1.79977833327043e+002°)
3.16227766016835e+001	(2.12586701800461e+001dB,3.58523372294576e-002°)	(1.19997288161177e+002dB,1.79977317543913e+002°)
3.23593656929625e+001	(2.12586668076901e+001dB,3.66880283605231e-002°)	(1.19997284570833e+002dB,1.79976789785599e+002°)
3.31131121482588e+001	(2.12586632766087e+001dB,3.75432268933754e-002°)	(1.19997280811490e+002dB,1.79976249775944e+002°)
3.38844156139199e+001	(2.12586595793438e+001dB,3.84183901887169e-002°)	(1.19997276875206e+002dB,1.79975697232557e+002°)
3.46736850452528e+001	(2.12586557080875e+001dB,3.93139864725724e-002°)	(1.19997272753666e+002dB,1.79975131866684e+002°)
3.54813389233572e+001	(2.12586516546602e+001dB,4.02304951049156e-002°)	(1.19997268438158e+002dB,1.79974553383071e+002°)
3.63078054770098e+001	(2.12586474105037e+001dB,4.11684068549694e-002°)	(1.19997263919573e+002dB,1.79973961479831e+002°)
3.71535229097169e+001	(2.12586429666596e+001dB,4.21282241840715e-002°)	(1.19997259188364e+002dB,1.79973355848307e+002°)
3.80189396320557e+001	(2.12586383137508e+001dB,4.31104615371682e-002°)	(1.19997254234548e+002dB,1.79972736172931e+002°)
3.89045144994276e+001	(2.12586334419591e+001dB,4.41156456413095e-002°)	(1.19997249047667e+002dB,1.79972102131087e+002°)
3.98107170553493e+001	(2.12586283410017e+001dB,4.51443158132746e-002°)	(1.19997243616774e+002dB,1.79971453392964e+002°)
4.07380277804108e+001	(2.12586230001299e+001dB,4.61970242755480e-002°)	(1.19997237930413e+002dB,1.79970789621410e+002°)
4.16869383470331e+001	(2.12586174080748e+001dB,4.72743364815796e-002°)	(1.19997231976590e+002dB,1.79970110471794e+002°)
4.26579518801588e+001	(2.12586115530583e+001dB,4.83768314494963e-002°)	(1.19997225742752e+002dB,1.79969415591848e+002°)
4.36515832240161e+001	(2.12586054227336e+001dB,4.95051021068899e-002°)	(1.19997219215754e+002dB,1.79968704621522e+002°)
4.46683592150958e+001	(2.12585990041929e+001dB,5.06597556444402e-002°)	(1.19997212381847e+002dB,1.79967977192833e+002°)
4.57088189614870e+001	(2.12585922839207e+001dB,5.18414138798608e-002°)	(1.19997205226631e+002dB,1.79967232929711e+002°)
4.67735141287193e+001	(2.12585852477643e+001dB,5.30507136334736e-002°)	(1.19997197735035e+002dB,1.79966471447847e+002°)
4.78630092322633e+001	(2.12585778809212e+001dB,5.42883071145954e-002°)	(1.19997189891286e+002dB,1.79965692354535e+002°)
4.89778819368441e+001	(2.12585701678963e+001dB,5.55548623185249e-002°)	(1.19997181678880e+002dB,1.79964895248517e+002°)
5.01187233627267e+001	(2.12585620924691e+001dB,5.68510634375010e-002°)	(1.19997173080537e+002dB,1.79964079719828e+002°)
5.12861383991359e+001	(2.12585536376656e+001dB,5.81776112825644e-002°)	(1.19997164078174e+002dB,1.79963245349636e+002°)
5.24807460249767e+001	(2.12585447857268e+001dB,5.95352237186932e-002°)	(1.19997154652868e+002dB,1.79962391710085e+002°)
5.37031796370247e+001	(2.12585355180588e+001dB,6.09246361146055e-002°)	(1.19997144784813e+002dB,1.79961518364136e+002°)
5.49540873857618e+001	(2.12585258152108e+001dB,6.23466018050574e-002°)	(1.19997134453283e+002dB,1.79960624865411e+002°)
5.62341325190343e+001	(2.12585156568248e+001dB,6.38018925687642e-002°)	(1.19997123636585e+002dB,1.79959710758029e+002°)
5.75439937337150e+001	(2.12585050216022e+001dB,6.52912991221713e-002°)	(1.19997112312025e+002dB,1.79958775576457e+002°)
5.88843655355582e+001	(2.12584938872534e+001dB,6.68156316270198e-002°)	(1.19997100455852e+002dB,1.79957818845342e+002°)
6.02559586074351e+001	(2.12584822304562e+001dB,6.83757202174210e-002°)	(1.19997088043213e+002dB,1.79956840079367e+002°)
6.16595001861475e+001	(2.12584700268116e+001dB,6.99724155419725e-002°)	(1.19997075048104e+002dB,1.79955838783088e+002°)
6.30957344480186e+001	(2.12584572507899e+001dB,7.16065893244199e-002°)	(1.19997061443316e+002dB,1.79954814450786e+002°)
6.45654229034648e+001	(2.12584438756732e+001dB,7.32791349445923e-002°)	(1.19997047200378e+002dB,1.79953766566312e+002°)
6.60693448007589e+001	(2.12584298735268e+001dB,7.49909680373309e-002°)	(1.19997032289510e+002dB,1.79952694602946e+002°)
6.76082975391974e+001	(2.12584152151208e+001dB,7.67430271123785e-002°)	(1.19997016679552e+002dB,1.79951598023248e+002°)
6.91830970918929e+001	(2.12583998698647e+001dB,7.85362741973527e-002°)	(1.19997000337905e+002dB,1.79950476278920e+002°)
7.07945784384130e+001	(2.12583838057810e+001dB,8.03716955001659e-002°)	(1.19996983230467e+002dB,1.79949328810666e+002°)
7.24435960074982e+001	(2.12583669894078e+001dB,8.22503020988816e-002°)	(1.19996965321571e+002dB,1.79948155048066e+002°)
7.41310241300909e+001	(2.12583493857485e+001dB,8.41731306526950e-002°)	(1.19996946573902e+002dB,1.79946954409446e+002°)
7.58577575029175e+001	(2.12583309582086e+001dB,8.61412441408549e-002°)	(1.19996926948434e+002dB,1.79945726301761e+002°)
7.76247116628683e+001	(2.12583116685081e+001dB,8.81557326280661e-002°)	(1.19996906404351e+002dB,1.79944470120481e+002°)
7.94328234724272e+001	(2.12582914766238e+001dB,9.02177140582842e-002°)	(1.19996884898965e+002dB,1.79943185249489e+002°)
8.12830516164090e+001	(2.12582703406935e+001dB,9.23283350777784e-002°)	(1.19996862387633e+002dB,1.79941871060982e+002°)
8.31763771102661e+001	(2.12582482169556e+001dB,9.44887718899317e-002°)	(1.19996838823673e+002dB,1.79940526915388e+002°)
8.51138038202366e+001	(2.12582250596539e+001dB,9.67002311426498e-002°)	(1.19996814158272e+002dB,1.79939152161291e+002°)
8.70963589956070e+001	(2.12582008209436e+001dB,9.89639508497168e-002°)	(1.19996788340391e+002dB,1.79937746135366e+002°)
8.91250938133735e+001	(2.12581754508236e+001dB,1.01281201348897e-001°)	(1.19996761316674e+002dB,1.79936308162331e+002°)
9.12010839355899e+001	(2.12581488970099e+001dB,1.03653286295835e-001°)	(1.19996733031333e+002dB,1.79934837554911e+002°)
9.33254300796980e+001	(2.12581211048639e+001dB,1.06081543701042e-001°)	(1.19996703426059e+002dB,1.79933333613816e+002°)
9.54992586021425e+001	(2.12580920172855e+001dB,1.08567347005356e-001°)	(1.19996672439900e+002dB,1.79931795627740e+002°)
9.77237220955799e+001	(2.12580615745931e+001dB,1.11112106200733e-001°)	(1.19996640009152e+002dB,1.79930222873378e+002°)
9.99999999999988e+001	(2.12580297144285e+001dB,1.13717268997386e-001°)	(1.19996606067238e+002dB,1.79928614615461e+002°)
1.02329299228074e+002	(2.12579963716376e+001dB,1.16384322038002e-001°)	(1.19996570544589e+002dB,1.79926970106815e+002°)
1.04712854805089e+002	(2.12579614781528e+001dB,1.19114792165107e-001°)	(1.19996533368518e+002dB,1.79925288588440e+002°)
1.07151930523759e+002	(2.12579249628726e+001dB,1.21910247738171e-001°)	(1.19996494463073e+002dB,1.79923569289627e+002°)
1.09647819614317e+002	(2.12578867515268e+001dB,1.24772300012148e-001°)	(1.19996453748919e+002dB,1.79921811428084e+002°)
1.12201845430195e+002	(2.12578467665578e+001dB,1.27702604570987e-001°)	(1.19996411143192e+002dB,1.79920014210112e+002°)
1.14815362149687e+002	(2.12578049269701e+001dB,1.30702862825037e-001°)	(1.19996366559335e+002dB,1.79918176830800e+002°)
1.17489755493952e+002	(2.12577611482013e+001dB,1.33774823574420e-001°)	(1.19996319906967e+002dB,1.79916298474262e+002°)
1.20226443461740e+002	(2.12577153419816e+001dB,1.36920284640988e-001°)	(1.19996271091718e+002dB,1.79914378313910e+002°)
1.23026877081237e+002	(2.12576674161558e+001dB,1.40141094572842e-001°)	(1.19996220015057e+002dB,1.79912415512769e+002°)
1.25892541179415e+002	(2.12576172745648e+001dB,1.43439154424845e-001°)	(1.19996166574138e+002dB,1.79910409223837e+002°)
1.28824955169312e+002	(2.12575648168643e+001dB,1.46816419621223e-001°)	(1.19996110661621e+002dB,1.79908358590487e+002°)
1.31825673855639e+002	(2.12575099383666e+001dB,1.50274901899598e-001°)	(1.19996052165489e+002dB,1.79906262746928e+002°)
1.34896288259164e+002	(2.12574525298724e+001dB,1.53816671347648e-001°)	(1.19995990968869e+002dB,1.79904120818714e+002°)
1.38038426460287e+002	(2.12573924774943e+001dB,1.57443858530453e-001°)	(1.19995926949840e+002dB,1.79901931923315e+002°)
1.41253754462274e+002	(2.12573296624814e+001dB,1.61158656718781e-001°)	(1.19995859981240e+002dB,1.79899695170746e+002°)
1.44543977074591e+002	(2.12572639610387e+001dB,1.64963324217175e-001°)	(1.19995789930461e+002dB,1.79897409664268e+002°)
1.47910838816819e+002	(2.12571952441337e+001dB,1.68860186805724e-001°)	(1.19995716659249e+002dB,1.79895074501155e+002°)
1.51356124843619e+002	(2.12571233773182e+001dB,1.72851640292042e-001°)	(1.19995640023489e+002dB,1.79892688773539e+002°)
1.54881661891246e+002	(2.12570482205081e+001dB,1.76940153186278e-001°)	(1.19995559872994e+002dB,1.79890251569335e+002°)
1.58489319246109e+002	(2.12569696278222e+001dB,1.81128269499368e-001°)	(1.19995476051278e+002dB,1.79887761973254e+002°)
1.62181009735891e+002	(2.12568874473385e+001dB,1.85418611677505e-001°)	(1.19995388395338e+002dB,1.79885219067900e+002°)
1.65958690743754e+002	(2.12568015209237e+001dB,1.89813883672378e-001°)	(1.19995296735425e+002dB,1.79882621934975e+002°)
1.69824365246172e+002	(2.12567116840032e+001dB,1.94316874159314e-001°)	(1.19995200894803e+002dB,1.79879969656573e+002°)
1.73780082874935e+002	(2.12566177653619e+001dB,1.98930459906477e-001°)	(1.19995100689522e+002dB,1.79877261316593e+002°)
1.77827941003890e+002	(2.12565195869166e+001dB,2.03657609307139e-001°)	(1.19994995928173e+002dB,1.79874496002263e+002°)
1.81970085860996e+002	(2.12564169635370e+001dB,2.08501386076317e-001°)	(1.19994886411654e+002dB,1.79871672805784e+002°)
1.86208713666284e+002	(2.12563097027886e+001dB,2.13464953124895e-001°)	(1.19994771932917e+002dB,1.79868790826105e+002°)
1.90546071796322e+002	(2.12561976047517e+001dB,2.18551576617207e-001°)	(1.19994652276732e+002dB,1.79865849170827e+002°)
