Freq.	V(vout)
8.91250938133743e-002	(1.19837298804390e+002dB,1.79999925233582e+002°)
9.12010839355907e-002	(1.19837298804358e+002dB,1.79999923492048e+002°)
9.33254300796988e-002	(1.19837298804321e+002dB,1.79999921709949e+002°)
9.54992586021433e-002	(1.19837298804283e+002dB,1.79999919886340e+002°)
9.77237220955808e-002	(1.19837298804246e+002dB,1.79999918020253e+002°)
9.99999999999997e-002	(1.19837298804205e+002dB,1.79999916110699e+002°)
1.02329299228075e-001	(1.19837298804162e+002dB,1.79999914156667e+002°)
1.04712854805090e-001	(1.19837298804114e+002dB,1.79999912157118e+002°)
1.07151930523760e-001	(1.19837298804071e+002dB,1.79999910110995e+002°)
1.09647819614318e-001	(1.19837298804019e+002dB,1.79999908017211e+002°)
1.12201845430196e-001	(1.19837298803969e+002dB,1.79999905874657e+002°)
1.14815362149688e-001	(1.19837298803917e+002dB,1.79999903682196e+002°)
1.17489755493953e-001	(1.19837298803862e+002dB,1.79999901438666e+002°)
1.20226443461741e-001	(1.19837298803802e+002dB,1.79999899142878e+002°)
1.23026877081238e-001	(1.19837298803743e+002dB,1.79999896793613e+002°)
1.25892541179416e-001	(1.19837298803678e+002dB,1.79999894389628e+002°)
1.28824955169313e-001	(1.19837298803611e+002dB,1.79999891929646e+002°)
1.31825673855640e-001	(1.19837298803540e+002dB,1.79999889412365e+002°)
1.34896288259165e-001	(1.19837298803467e+002dB,1.79999886836448e+002°)
1.38038426460288e-001	(1.19837298803388e+002dB,1.79999884200530e+002°)
1.41253754462275e-001	(1.19837298803306e+002dB,1.79999881503214e+002°)
1.44543977074592e-001	(1.19837298803223e+002dB,1.79999878743069e+002°)
1.47910838816820e-001	(1.19837298803134e+002dB,1.79999875918633e+002°)
1.51356124843620e-001	(1.19837298803041e+002dB,1.79999873028406e+002°)
1.54881661891248e-001	(1.19837298802945e+002dB,1.79999870070858e+002°)
1.58489319246111e-001	(1.19837298802845e+002dB,1.79999867044420e+002°)
1.62181009735892e-001	(1.19837298802727e+002dB,1.79999863947486e+002°)
1.65958690743755e-001	(1.19837298802618e+002dB,1.79999860778416e+002°)
1.69824365246174e-001	(1.19837298802501e+002dB,1.79999857535529e+002°)
1.73780082874937e-001	(1.19837298802380e+002dB,1.79999854217105e+002°)
1.77827941003892e-001	(1.19837298802251e+002dB,1.79999850821386e+002°)
1.81970085860998e-001	(1.19837298802116e+002dB,1.79999847346569e+002°)
1.86208713666286e-001	(1.19837298801976e+002dB,1.79999843790814e+002°)
1.90546071796324e-001	(1.19837298801830e+002dB,1.79999840152235e+002°)
1.94984459975804e-001	(1.19837298801675e+002dB,1.79999836428903e+002°)
1.99526231496887e-001	(1.19837298801514e+002dB,1.79999832618842e+002°)
2.04173794466952e-001	(1.19837298801343e+002dB,1.79999828720035e+002°)
2.08929613085403e-001	(1.19837298801168e+002dB,1.79999824730412e+002°)
2.13796208950222e-001	(1.19837298800983e+002dB,1.79999820647859e+002°)
2.18776162394954e-001	(1.19837298800777e+002dB,1.79999816470211e+002°)
2.23872113856833e-001	(1.19837298800573e+002dB,1.79999812195253e+002°)
2.29086765276776e-001	(1.19837298800362e+002dB,1.79999807820719e+002°)
2.34422881531991e-001	(1.19837298800141e+002dB,1.79999803344289e+002°)
2.39883291901948e-001	(1.19837298799909e+002dB,1.79999798763589e+002°)
2.45470891568502e-001	(1.19837298799666e+002dB,1.79999794076191e+002°)
2.51188643150957e-001	(1.19837298799408e+002dB,1.79999789279610e+002°)
2.57039578276885e-001	(1.19837298799142e+002dB,1.79999784371302e+002°)
2.63026799189537e-001	(1.19837298798856e+002dB,1.79999779348665e+002°)
2.69153480392690e-001	(1.19837298798562e+002dB,1.79999774209035e+002°)
2.75422870333815e-001	(1.19837298798255e+002dB,1.79999768949688e+002°)
2.81838293126444e-001	(1.19837298797930e+002dB,1.79999763567836e+002°)
2.88403150312659e-001	(1.19837298797595e+002dB,1.79999758060624e+002°)
2.95120922666637e-001	(1.19837298797240e+002dB,1.79999752425132e+002°)
3.01995172040200e-001	(1.19837298796868e+002dB,1.79999746658373e+002°)
3.09029543251358e-001	(1.19837298796477e+002dB,1.79999740757289e+002°)
3.16227766016837e-001	(1.19837298796070e+002dB,1.79999734718752e+002°)
3.23593656929627e-001	(1.19837298795647e+002dB,1.79999728539558e+002°)
3.31131121482590e-001	(1.19837298795198e+002dB,1.79999722216433e+002°)
3.38844156139201e-001	(1.19837298794730e+002dB,1.79999715746023e+002°)
3.46736850452530e-001	(1.19837298794247e+002dB,1.79999709124898e+002°)
3.54813389233574e-001	(1.19837298793734e+002dB,1.79999702349548e+002°)
