Freq.	V(v-)	V(vout)
1.38038426460288e+000	(2.12612583303203e+001dB,2.48622684381917e-003°)	(1.19999880928012e+002dB,1.79999931089500e+002°)
1.41253754462275e+000	(2.12612583306182e+001dB,2.54413850694582e-003°)	(1.19999880928012e+002dB,1.79999929484368e+002°)
1.44543977074592e+000	(2.12612583310218e+001dB,2.60339910540069e-003°)	(1.19999880928012e+002dB,1.79999927841848e+002°)
1.47910838816820e+000	(2.12612583318816e+001dB,2.66404005973563e-003°)	(1.19999880928012e+002dB,1.79999926161069e+002°)
1.51356124843620e+000	(2.12612583324115e+001dB,2.72609352431665e-003°)	(1.19999880928011e+002dB,1.79999924441139e+002°)
1.54881661891247e+000	(2.12612583327000e+001dB,2.78959239981663e-003°)	(1.19999880928011e+002dB,1.79999922681147e+002°)
1.58489319246110e+000	(2.12612583330103e+001dB,2.85457035425733e-003°)	(1.19999880928011e+002dB,1.79999920880159e+002°)
1.62181009735892e+000	(2.12612583336932e+001dB,2.92106183950971e-003°)	(1.19999880928010e+002dB,1.79999919037222e+002°)
1.65958690743755e+000	(2.12612583340503e+001dB,2.98910211041220e-003°)	(1.19999880928010e+002dB,1.79999917151356e+002°)
1.69824365246173e+000	(2.12612583347823e+001dB,3.05872724254013e-003°)	(1.19999880928010e+002dB,1.79999915221563e+002°)
1.73780082874936e+000	(2.12612583352781e+001dB,3.12997415242082e-003°)	(1.19999880928009e+002dB,1.79999913246820e+002°)
1.77827941003891e+000	(2.12612583359764e+001dB,3.20288061615190e-003°)	(1.19999880928009e+002dB,1.79999911226079e+002°)
1.81970085860997e+000	(2.12612583368783e+001dB,3.27748528907184e-003°)	(1.19999880928009e+002dB,1.79999909158269e+002°)
1.86208713666286e+000	(2.12612583374606e+001dB,3.35382772848656e-003°)	(1.19999880928008e+002dB,1.79999907042293e+002°)
1.90546071796323e+000	(2.12612583383368e+001dB,3.43194841162661e-003°)	(1.19999880928008e+002dB,1.79999904877030e+002°)
1.94984459975803e+000	(2.12612583391586e+001dB,3.51188875911897e-003°)	(1.19999880928007e+002dB,1.79999902661331e+002°)
1.99526231496887e+000	(2.12612583396652e+001dB,3.59369115698960e-003°)	(1.19999880928007e+002dB,1.79999900394022e+002°)
2.04173794466952e+000	(2.12612583407328e+001dB,3.67739897748170e-003°)	(1.19999880928006e+002dB,1.79999898073901e+002°)
2.08929613085403e+000	(2.12612583416634e+001dB,3.76305660270834e-003°)	(1.19999880928006e+002dB,1.79999895699737e+002°)
2.13796208950222e+000	(2.12612583427212e+001dB,3.85070945050498e-003°)	(1.19999880928005e+002dB,1.79999893270272e+002°)
2.18776162394954e+000	(2.12612583437331e+001dB,3.94040399585974e-003°)	(1.19999880928005e+002dB,1.79999890784217e+002°)
2.23872113856832e+000	(2.12612583445263e+001dB,4.03218779537898e-003°)	(1.19999880928004e+002dB,1.79999888240255e+002°)
2.29086765276776e+000	(2.12612583457149e+001dB,4.12610951423573e-003°)	(1.19999880928003e+002dB,1.79999885637036e+002°)
2.34422881531990e+000	(2.12612583469512e+001dB,4.22221895091878e-003°)	(1.19999880928003e+002dB,1.79999882973180e+002°)
2.39883291901947e+000	(2.12612583481502e+001dB,4.32056706371677e-003°)	(1.19999880928002e+002dB,1.79999880247275e+002°)
2.45470891568501e+000	(2.12612583493141e+001dB,4.42120599895987e-003°)	(1.19999880928001e+002dB,1.79999877457876e+002°)
2.51188643150956e+000	(2.12612583506202e+001dB,4.52418911519292e-003°)	(1.19999880928000e+002dB,1.79999874603503e+002°)
2.57039578276884e+000	(2.12612583518089e+001dB,4.62957101729133e-003°)	(1.19999880928000e+002dB,1.79999871682644e+002°)
2.63026799189536e+000	(2.12612583532327e+001dB,4.73740757844902e-003°)	(1.19999880927999e+002dB,1.79999868693749e+002°)
2.69153480392690e+000	(2.12612583549818e+001dB,4.84775597527364e-003°)	(1.19999880927998e+002dB,1.79999865635233e+002°)
2.75422870333815e+000	(2.12612583564470e+001dB,4.96067471875432e-003°)	(1.19999880927997e+002dB,1.79999862505476e+002°)
2.81838293126443e+000	(2.12612583582436e+001dB,5.07622367459042e-003°)	(1.19999880927996e+002dB,1.79999859302817e+002°)
2.88403150312658e+000	(2.12612583602000e+001dB,5.19446411276006e-003°)	(1.19999880927995e+002dB,1.79999856025558e+002°)
2.95120922666636e+000	(2.12612583618823e+001dB,5.31545872443379e-003°)	(1.19999880927994e+002dB,1.79999852671963e+002°)
3.01995172040199e+000	(2.12612583638188e+001dB,5.43927166263249e-003°)	(1.19999880927993e+002dB,1.79999849240252e+002°)
3.09029543251357e+000	(2.12612583655760e+001dB,5.56596857550190e-003°)	(1.19999880927992e+002dB,1.79999845728606e+002°)
3.16227766016835e+000	(2.12612583675950e+001dB,5.69561663672531e-003°)	(1.19999880927990e+002dB,1.79999842135164e+002°)
3.23593656929626e+000	(2.12612583700548e+001dB,5.82828459016161e-003°)	(1.19999880927989e+002dB,1.79999838458019e+002°)
3.31131121482589e+000	(2.12612583722601e+001dB,5.96404277704312e-003°)	(1.19999880927988e+002dB,1.79999834695223e+002°)
3.38844156139200e+000	(2.12612583744778e+001dB,6.10296317897663e-003°)	(1.19999880927986e+002dB,1.79999830844780e+002°)
3.46736850452529e+000	(2.12612583768875e+001dB,6.24511945185875e-003°)	(1.19999880927985e+002dB,1.79999826904649e+002°)
3.54813389233573e+000	(2.12612583796690e+001dB,6.39058696863167e-003°)	(1.19999880927983e+002dB,1.79999822872741e+002°)
3.63078054770098e+000	(2.12612583826525e+001dB,6.53944286010618e-003°)	(1.19999880927982e+002dB,1.79999818746917e+002°)
3.71535229097170e+000	(2.12612583854062e+001dB,6.69176605069631e-003°)	(1.19999880927980e+002dB,1.79999814524990e+002°)
3.80189396320558e+000	(2.12612583883731e+001dB,6.84763730430437e-003°)	(1.19999880927978e+002dB,1.79999810204722e+002°)
3.89045144994278e+000	(2.12612583915589e+001dB,7.00713926586111e-003°)	(1.19999880927976e+002dB,1.79999805783822e+002°)
3.98107170553494e+000	(2.12612583950575e+001dB,7.17035650346381e-003°)	(1.19999880927974e+002dB,1.79999801259946e+002°)
4.07380277804109e+000	(2.12612583981756e+001dB,7.33737556093380e-003°)	(1.19999880927972e+002dB,1.79999796630696e+002°)
4.16869383470332e+000	(2.12612584017946e+001dB,7.50828499021606e-003°)	(1.19999880927970e+002dB,1.79999791893616e+002°)
4.26579518801589e+000	(2.12612584056592e+001dB,7.68317541220913e-003°)	(1.19999880927968e+002dB,1.79999787046195e+002°)
4.36515832240162e+000	(2.12612584097770e+001dB,7.86213955504535e-003°)	(1.19999880927966e+002dB,1.79999782085864e+002°)
4.46683592150959e+000	(2.12612584137183e+001dB,8.04527230963796e-003°)	(1.19999880927963e+002dB,1.79999777009992e+002°)
4.57088189614871e+000	(2.12612584181037e+001dB,8.23267077254115e-003°)	(1.19999880927961e+002dB,1.79999771815887e+002°)
4.67735141287194e+000	(2.12612584225918e+001dB,8.42443430581114e-003°)	(1.19999880927958e+002dB,1.79999766500797e+002°)
4.78630092322634e+000	(2.12612584270167e+001dB,8.62066458752881e-003°)	(1.19999880927955e+002dB,1.79999761061901e+002°)
4.89778819368442e+000	(2.12612584324372e+001dB,8.82146565521923e-003°)	(1.19999880927952e+002dB,1.79999755496318e+002°)
5.01187233627268e+000	(2.12612584374639e+001dB,9.02694398473058e-003°)	(1.19999880927949e+002dB,1.79999749801096e+002°)
5.12861383991361e+000	(2.12612584431566e+001dB,9.23720851573696e-003°)	(1.19999880927946e+002dB,1.79999743973215e+002°)
5.24807460249768e+000	(2.12612584490012e+001dB,9.45237073694127e-003°)	(1.19999880927943e+002dB,1.79999738009585e+002°)
5.37031796370248e+000	(2.12612584549216e+001dB,9.67254472965928e-003°)	(1.19999880927939e+002dB,1.79999731907044e+002°)
5.49540873857620e+000	(2.12612584613670e+001dB,9.89784723470353e-003°)	(1.19999880927935e+002dB,1.79999725662357e+002°)
5.62341325190344e+000	(2.12612584677374e+001dB,1.01283977093568e-002°)	(1.19999880927932e+002dB,1.79999719272212e+002°)
5.75439937337152e+000	(2.12612584743082e+001dB,1.03643183956337e-002°)	(1.19999880927927e+002dB,1.79999712733222e+002°)
5.88843655355584e+000	(2.12612584816178e+001dB,1.06057343778072e-002°)	(1.19999880927923e+002dB,1.79999706041919e+002°)
6.02559586074353e+000	(2.12612584891555e+001dB,1.08527736583696e-002°)	(1.19999880927919e+002dB,1.79999699194756e+002°)
6.16595001861477e+000	(2.12612584971111e+001dB,1.11055672229824e-002°)	(1.19999880927914e+002dB,1.79999692188102e+002°)
6.30957344480188e+000	(2.12612585052380e+001dB,1.13642491083371e-002°)	(1.19999880927909e+002dB,1.79999685018241e+002°)
6.45654229034650e+000	(2.12612585141645e+001dB,1.16289564669381e-002°)	(1.19999880927904e+002dB,1.79999677681374e+002°)
6.60693448007590e+000	(2.12612585232956e+001dB,1.18998296504008e-002°)	(1.19999880927899e+002dB,1.79999670173609e+002°)
6.76082975391976e+000	(2.12612585327366e+001dB,1.21770122824327e-002°)	(1.19999880927893e+002dB,1.79999662490965e+002°)
6.91830970918931e+000	(2.12612585425937e+001dB,1.24606513245108e-002°)	(1.19999880927887e+002dB,1.79999654629370e+002°)
7.07945784384132e+000	(2.12612585530614e+001dB,1.27508971692669e-002°)	(1.19999880927881e+002dB,1.79999646584654e+002°)
7.24435960074984e+000	(2.12612585641603e+001dB,1.30479037050861e-002°)	(1.19999880927875e+002dB,1.79999638352553e+002°)
7.41310241300911e+000	(2.12612585756494e+001dB,1.33518284137282e-002°)	(1.19999880927868e+002dB,1.79999629928702e+002°)
7.58577575029177e+000	(2.12612585874639e+001dB,1.36628324378499e-002°)	(1.19999880927861e+002dB,1.79999621308634e+002°)
7.76247116628685e+000	(2.12612585999771e+001dB,1.39810806735040e-002°)	(1.19999880927854e+002dB,1.79999612487779e+002°)
7.94328234724275e+000	(2.12612586132137e+001dB,1.43067418620512e-002°)	(1.19999880927846e+002dB,1.79999603461460e+002°)
8.12830516164092e+000	(2.12612586269373e+001dB,1.46399886717605e-002°)	(1.19999880927838e+002dB,1.79999594224891e+002°)
8.31763771102664e+000	(2.12612586416120e+001dB,1.49809977976027e-002°)	(1.19999880927829e+002dB,1.79999584773174e+002°)
8.51138038202369e+000	(2.12612586563919e+001dB,1.53299500435284e-002°)	(1.19999880927820e+002dB,1.79999575101299e+002°)
8.70963589956073e+000	(2.12612586721810e+001dB,1.56870304338170e-002°)	(1.19999880927811e+002dB,1.79999565204137e+002°)
8.91250938133738e+000	(2.12612586887481e+001dB,1.60524282890301e-002°)	(1.19999880927801e+002dB,1.79999555076440e+002°)
9.12010839355902e+000	(2.12612587061257e+001dB,1.64263373542962e-002°)	(1.19999880927791e+002dB,1.79999544712839e+002°)
9.33254300796983e+000	(2.12612587239107e+001dB,1.68089558800391e-002°)	(1.19999880927781e+002dB,1.79999534107839e+002°)
9.54992586021427e+000	(2.12612587431882e+001dB,1.72004867314975e-002°)	(1.19999880927769e+002dB,1.79999523255816e+002°)
9.77237220955802e+000	(2.12612587627711e+001dB,1.76011375086733e-002°)	(1.19999880927758e+002dB,1.79999512151018e+002°)
9.99999999999991e+000	(2.12612587834858e+001dB,1.80111206371186e-002°)	(1.19999880927746e+002dB,1.79999500787555e+002°)
1.02329299228075e+001	(2.12612588056354e+001dB,1.84306534973418e-002°)	(1.19999880927733e+002dB,1.79999489159404e+002°)
1.04712854805089e+001	(2.12612588282136e+001dB,1.88599585302906e-002°)	(1.19999880927719e+002dB,1.79999477260397e+002°)
1.07151930523760e+001	(2.12612588522271e+001dB,1.92992633621178e-002°)	(1.19999880927705e+002dB,1.79999465084228e+002°)
1.09647819614318e+001	(2.12612588771110e+001dB,1.97488009177315e-002°)	(1.19999880927691e+002dB,1.79999452624439e+002°)
1.12201845430195e+001	(2.12612589036139e+001dB,2.02088095384197e-002°)	(1.19999880927675e+002dB,1.79999439874424e+002°)
1.14815362149687e+001	(2.12612589310005e+001dB,2.06795331346322e-002°)	(1.19999880927659e+002dB,1.79999426827424e+002°)
1.17489755493952e+001	(2.12612589596746e+001dB,2.11612212904051e-002°)	(1.19999880927642e+002dB,1.79999413476519e+002°)
1.20226443461740e+001	(2.12612589896927e+001dB,2.16541294019546e-002°)	(1.19999880927624e+002dB,1.79999399814632e+002°)
1.23026877081237e+001	(2.12612590212015e+001dB,2.21585188163656e-002°)	(1.19999880927606e+002dB,1.79999385834519e+002°)
1.25892541179416e+001	(2.12612590540881e+001dB,2.26746569620447e-002°)	(1.19999880927586e+002dB,1.79999371528767e+002°)
1.28824955169312e+001	(2.12612590887673e+001dB,2.32028175033033e-002°)	(1.19999880927566e+002dB,1.79999356889792e+002°)
1.31825673855639e+001	(2.12612591247823e+001dB,2.37432804848544e-002°)	(1.19999880927545e+002dB,1.79999341909831e+002°)
1.34896288259164e+001	(2.12612591625541e+001dB,2.42963324567593e-002°)	(1.19999880927523e+002dB,1.79999326580941e+002°)
1.38038426460287e+001	(2.12612592023322e+001dB,2.48622666585479e-002°)	(1.19999880927499e+002dB,1.79999310894996e+002°)
1.41253754462274e+001	(2.12612592434076e+001dB,2.54413831657892e-002°)	(1.19999880927475e+002dB,1.79999294843679e+002°)
1.44543977074591e+001	(2.12612592874362e+001dB,2.60339890066421e-002°)	(1.19999880927449e+002dB,1.79999278418478e+002°)
1.47910838816819e+001	(2.12612593325796e+001dB,2.66403984122339e-002°)	(1.19999880927422e+002dB,1.79999261610685e+002°)
1.51356124843619e+001	(2.12612593803268e+001dB,2.72609329012547e-002°)	(1.19999880927394e+002dB,1.79999244411389e+002°)
1.54881661891247e+001	(2.12612594305091e+001dB,2.78959214840620e-002°)	(1.19999880927365e+002dB,1.79999226811469e+002°)
1.58489319246110e+001	(2.12612594827876e+001dB,2.85457008476716e-002°)	(1.19999880927334e+002dB,1.79999208801595e+002°)
1.62181009735891e+001	(2.12612595374402e+001dB,2.92106155052805e-002°)	(1.19999880927302e+002dB,1.79999190372216e+002°)
1.65958690743754e+001	(2.12612595950118e+001dB,2.98910180045433e-002°)	(1.19999880927268e+002dB,1.79999171513563e+002°)
1.69824365246173e+001	(2.12612596545660e+001dB,3.05872691093814e-002°)	(1.19999880927233e+002dB,1.79999152215634e+002°)
1.73780082874936e+001	(2.12612597172702e+001dB,3.12997379701819e-002°)	(1.19999880927196e+002dB,1.79999132468200e+002°)
1.77827941003891e+001	(2.12612597834231e+001dB,3.20288023445845e-002°)	(1.19999880927157e+002dB,1.79999112260788e+002°)
1.81970085860997e+001	(2.12612598524546e+001dB,3.27748488073947e-002°)	(1.19999880927117e+002dB,1.79999091582686e+002°)
1.86208713666285e+001	(2.12612599244130e+001dB,3.35382729097137e-002°)	(1.19999880927074e+002dB,1.79999070422928e+002°)
1.90546071796323e+001	(2.12612600000524e+001dB,3.43194794329555e-002°)	(1.19999880927030e+002dB,1.79999048770296e+002°)
1.94984459975803e+001	(2.12612600789970e+001dB,3.51188825705810e-002°)	(1.19999880926983e+002dB,1.79999026613310e+002°)
1.99526231496886e+001	(2.12612601619272e+001dB,3.59369061820850e-002°)	(1.19999880926935e+002dB,1.79999003940222e+002°)
2.04173794466951e+001	(2.12612602485689e+001dB,3.67739840071924e-002°)	(1.19999880926884e+002dB,1.79998980739009e+002°)
2.08929613085402e+001	(2.12612603396175e+001dB,3.76305598450073e-002°)	(1.19999880926830e+002dB,1.79998956997371e+002°)
2.13796208950221e+001	(2.12612604343773e+001dB,3.85070878862273e-002°)	(1.19999880926774e+002dB,1.79998932702718e+002°)
2.18776162394953e+001	(2.12612605339103e+001dB,3.94040328685649e-002°)	(1.19999880926716e+002dB,1.79998907842171e+002°)
2.23872113856832e+001	(2.12612606382375e+001dB,4.03218703569757e-002°)	(1.19999880926654e+002dB,1.79998882402547e+002°)
2.29086765276775e+001	(2.12612607473019e+001dB,4.12610870032676e-002°)	(1.19999880926590e+002dB,1.79998856370358e+002°)
2.34422881531990e+001	(2.12612608621056e+001dB,4.22221807772198e-002°)	(1.19999880926523e+002dB,1.79998829731802e+002°)
2.39883291901947e+001	(2.12612609815621e+001dB,4.32056612835934e-002°)	(1.19999880926452e+002dB,1.79998802472754e+002°)
2.45470891568501e+001	(2.12612611067815e+001dB,4.42120499713463e-002°)	(1.19999880926378e+002dB,1.79998774578761e+002°)
2.51188643150956e+001	(2.12612612379234e+001dB,4.52418804259196e-002°)	(1.19999880926301e+002dB,1.79998746035033e+002°)
2.57039578276884e+001	(2.12612613757708e+001dB,4.62956986655977e-002°)	(1.19999880926220e+002dB,1.79998716826437e+002°)
2.63026799189536e+001	(2.12612615196326e+001dB,4.73740634545122e-002°)	(1.19999880926136e+002dB,1.79998686937485e+002°)
2.69153480392689e+001	(2.12612616704918e+001dB,4.84775465541349e-002°)	(1.19999880926047e+002dB,1.79998656352330e+002°)
2.75422870333814e+001	(2.12612618281204e+001dB,4.96067330293730e-002°)	(1.19999880925954e+002dB,1.79998625054755e+002°)
2.81838293126442e+001	(2.12612619934415e+001dB,5.07622215938298e-002°)	(1.19999880925857e+002dB,1.79998593028167e+002°)
2.88403150312658e+001	(2.12612621665182e+001dB,5.19446248869517e-002°)	(1.19999880925755e+002dB,1.79998560255582e+002°)
2.95120922666636e+001	(2.12612623480409e+001dB,5.31545698350509e-002°)	(1.19999880925648e+002dB,1.79998526719627e+002°)
3.01995172040199e+001	(2.12612625373172e+001dB,5.43926979811734e-002°)	(1.19999880925537e+002dB,1.79998492402519e+002°)
3.09029543251356e+001	(2.12612627362947e+001dB,5.56596657600030e-002°)	(1.19999880925420e+002dB,1.79998457286062e+002°)
3.16227766016835e+001	(2.12612629442280e+001dB,5.69561449567777e-002°)	(1.19999880925297e+002dB,1.79998421351638e+002°)
3.23593656929625e+001	(2.12612631620514e+001dB,5.82828229525948e-002°)	(1.19999880925169e+002dB,1.79998384580194e+002°)
3.31131121482588e+001	(2.12612633901065e+001dB,5.96404031803931e-002°)	(1.19999880925035e+002dB,1.79998346952233e+002°)
3.38844156139199e+001	(2.12612636289299e+001dB,6.10296054375853e-002°)	(1.19999880924894e+002dB,1.79998308447804e+002°)
3.46736850452528e+001	(2.12612638790796e+001dB,6.24511662837336e-002°)	(1.19999880924746e+002dB,1.79998269046492e+002°)
3.54813389233572e+001	(2.12612641412229e+001dB,6.39058394409633e-002°)	(1.19999880924592e+002dB,1.79998228727405e+002°)
3.63078054770098e+001	(2.12612644154385e+001dB,6.53943961934518e-002°)	(1.19999880924430e+002dB,1.79998187469166e+002°)
3.71535229097169e+001	(2.12612647025288e+001dB,6.69176257744009e-002°)	(1.19999880924261e+002dB,1.79998145249900e+002°)
3.80189396320557e+001	(2.12612650034090e+001dB,6.84763358253870e-002°)	(1.19999880924084e+002dB,1.79998102047220e+002°)
3.89045144994276e+001	(2.12612653183217e+001dB,7.00713527653622e-002°)	(1.19999880923899e+002dB,1.79998057838221e+002°)
3.98107170553493e+001	(2.12612656476246e+001dB,7.17035223187946e-002°)	(1.19999880923705e+002dB,1.79998012599461e+002°)
4.07380277804108e+001	(2.12612659929289e+001dB,7.33737098259176e-002°)	(1.19999880923502e+002dB,1.79997966306956e+002°)
4.16869383470331e+001	(2.12612663546523e+001dB,7.50828008530251e-002°)	(1.19999880923289e+002dB,1.79997918936160e+002°)
4.26579518801588e+001	(2.12612667333319e+001dB,7.68317015605584e-002°)	(1.19999880923068e+002dB,1.79997870461956e+002°)
4.36515832240161e+001	(2.12612671297131e+001dB,7.86213392294550e-002°)	(1.19999880922834e+002dB,1.79997820858642e+002°)
4.46683592150958e+001	(2.12612675448390e+001dB,8.04526627287893e-002°)	(1.19999880922590e+002dB,1.79997770099920e+002°)
4.57088189614870e+001	(2.12612679799643e+001dB,8.23266430345129e-002°)	(1.19999880922334e+002dB,1.79997718158874e+002°)
4.67735141287193e+001	(2.12612684349831e+001dB,8.42442737581998e-002°)	(1.19999880922066e+002dB,1.79997665007967e+002°)
4.78630092322633e+001	(2.12612689115787e+001dB,8.62065715994878e-002°)	(1.19999880921786e+002dB,1.79997610619015e+002°)
4.89778819368441e+001	(2.12612694104274e+001dB,8.82145769763337e-002°)	(1.19999880921492e+002dB,1.79997554963182e+002°)
5.01187233627267e+001	(2.12612699330367e+001dB,9.02693545748714e-002°)	(1.19999880921185e+002dB,1.79997498010959e+002°)
5.12861383991359e+001	(2.12612704800858e+001dB,9.23719937941730e-002°)	(1.19999880920863e+002dB,1.79997439732147e+002°)
5.24807460249767e+001	(2.12612710535269e+001dB,9.45236094679543e-002°)	(1.19999880920526e+002dB,1.79997380095848e+002°)
5.37031796370247e+001	(2.12612716534391e+001dB,9.67253424072348e-002°)	(1.19999880920172e+002dB,1.79997319070441e+002°)
5.49540873857618e+001	(2.12612722816161e+001dB,9.89783599701970e-002°)	(1.19999880919803e+002dB,1.79997256623570e+002°)
5.62341325190343e+001	(2.12612729394699e+001dB,1.01283856674754e-001°)	(1.19999880919416e+002dB,1.79997192722124e+002°)
5.75439937337150e+001	(2.12612736286461e+001dB,1.03643054863150e-001°)	(1.19999880919010e+002dB,1.79997127332222e+002°)
5.88843655355582e+001	(2.12612743498892e+001dB,1.06057205472547e-001°)	(1.19999880918586e+002dB,1.79997060419193e+002°)
6.02559586074351e+001	(2.12612751054067e+001dB,1.08527588407795e-001°)	(1.19999880918140e+002dB,1.79996991947561e+002°)
6.16595001861475e+001	(2.12612758965112e+001dB,1.11055513466270e-001°)	(1.19999880917674e+002dB,1.79996921881018e+002°)
6.30957344480186e+001	(2.12612767247605e+001dB,1.13642320959623e-001°)	(1.19999880917187e+002dB,1.79996850182417e+002°)
6.45654229034648e+001	(2.12612775922228e+001dB,1.16289382358765e-001°)	(1.19999880916677e+002dB,1.79996776813740e+002°)
6.60693448007589e+001	(2.12612785001687e+001dB,1.18998101185226e-001°)	(1.19999880916142e+002dB,1.79996701736088e+002°)
6.76082975391974e+001	(2.12612794510864e+001dB,1.21769913524880e-001°)	(1.19999880915583e+002dB,1.79996624909652e+002°)
6.91830970918929e+001	(2.12612804470232e+001dB,1.24606288978069e-001°)	(1.19999880914997e+002dB,1.79996546293699e+002°)
7.07945784384130e+001	(2.12612814895904e+001dB,1.27508731376715e-001°)	(1.19999880914384e+002dB,1.79996465846545e+002°)
7.24435960074982e+001	(2.12612825816285e+001dB,1.30478779575650e-001°)	(1.19999880913742e+002dB,1.79996383525536e+002°)
7.41310241300909e+001	(2.12612837248501e+001dB,1.33518008225723e-001°)	(1.19999880913069e+002dB,1.79996299287024e+002°)
7.58577575029175e+001	(2.12612849222064e+001dB,1.36628028720901e-001°)	(1.19999880912365e+002dB,1.79996213086345e+002°)
7.76247116628683e+001	(2.12612861759676e+001dB,1.39810489938875e-001°)	(1.19999880911625e+002dB,1.79996124877795e+002°)
7.94328234724272e+001	(2.12612874885147e+001dB,1.43067079180024e-001°)	(1.19999880910853e+002dB,1.79996034614604e+002°)
8.12830516164090e+001	(2.12612888632199e+001dB,1.46399522985995e-001°)	(1.19999880910044e+002dB,1.79995942248912e+002°)
8.31763771102661e+001	(2.12612903025276e+001dB,1.49809588243308e-001°)	(1.19999880909197e+002dB,1.79995847731748e+002°)
8.51138038202366e+001	(2.12612918097969e+001dB,1.53299082855538e-001°)	(1.19999880908310e+002dB,1.79995751012996e+002°)
8.70963589956070e+001	(2.12612933879083e+001dB,1.56869856857081e-001°)	(1.19999880907382e+002dB,1.79995652041375e+002°)
8.91250938133735e+001	(2.12612950405818e+001dB,1.60523803444148e-001°)	(1.19999880906409e+002dB,1.79995550764408e+002°)
9.12010839355899e+001	(2.12612967714214e+001dB,1.64262859775025e-001°)	(1.19999880905391e+002dB,1.79995447128398e+002°)
9.33254300796980e+001	(2.12612985833977e+001dB,1.68089008259989e-001°)	(1.19999880904324e+002dB,1.79995341078395e+002°)
9.54992586021425e+001	(2.12613004807784e+001dB,1.72004277434610e-001°)	(1.19999880903208e+002dB,1.79995232558171e+002°)
9.77237220955799e+001	(2.12613024675623e+001dB,1.76010743006833e-001°)	(1.19999880902039e+002dB,1.79995121510185e+002°)
9.99999999999988e+001	(2.12613045480992e+001dB,1.80110529097308e-001°)	(1.19999880900814e+002dB,1.79995007875560e+002°)
1.02329299228074e+002	(2.12613067263110e+001dB,1.84305809282306e-001°)	(1.19999880899532e+002dB,1.79994891594045e+002°)
1.04712854805089e+002	(2.12613090074496e+001dB,1.88598807746057e-001°)	(1.19999880898190e+002dB,1.79994772603985e+002°)
1.07151930523759e+002	(2.12613113965318e+001dB,1.92991800393494e-001°)	(1.19999880896784e+002dB,1.79994650842290e+002°)
1.09647819614317e+002	(2.12613138979117e+001dB,1.97487116338348e-001°)	(1.19999880895312e+002dB,1.79994526244401e+002°)
1.12201845430195e+002	(2.12613165172143e+001dB,2.02087138706775e-001°)	(1.19999880893771e+002dB,1.79994398744255e+002°)
1.14815362149687e+002	(2.12613192598595e+001dB,2.06794306264100e-001°)	(1.19999880892157e+002dB,1.79994268274249e+002°)
1.17489755493952e+002	(2.12613221315104e+001dB,2.11611114521654e-001°)	(1.19999880890467e+002dB,1.79994134765206e+002°)
1.20226443461740e+002	(2.12613251388715e+001dB,2.16540117076750e-001°)	(1.19999880888698e+002dB,1.79993998146338e+002°)
1.23026877081237e+002	(2.12613282877771e+001dB,2.21583927018972e-001°)	(1.19999880886845e+002dB,1.79993858345207e+002°)
1.25892541179415e+002	(2.12613315854772e+001dB,2.26745218287558e-001°)	(1.19999880884904e+002dB,1.79993715287690e+002°)
1.28824955169312e+002	(2.12613350382024e+001dB,2.32026727047615e-001°)	(1.19999880882873e+002dB,1.79993568897936e+002°)
1.31825673855639e+002	(2.12613386536262e+001dB,2.37431253310775e-001°)	(1.19999880880745e+002dB,1.79993419098326e+002°)
1.34896288259164e+002	(2.12613424395674e+001dB,2.42961662056968e-001°)	(1.19999880878517e+002dB,1.79993265809435e+002°)
1.38038426460287e+002	(2.12613464036558e+001dB,2.48620885252746e-001°)	(1.19999880876184e+002dB,1.79993108949987e+002°)
1.41253754462274e+002	(2.12613505550091e+001dB,2.54411922820518e-001°)	(1.19999880873740e+002dB,1.79992948436814e+002°)
1.44543977074591e+002	(2.12613549013642e+001dB,2.60337844809824e-001°)	(1.19999880871184e+002dB,1.79992784184808e+002°)
1.47910838816819e+002	(2.12613594535538e+001dB,2.66401792543746e-001°)	(1.19999880868505e+002dB,1.79992616106882e+002°)
1.51356124843619e+002	(2.12613642194911e+001dB,2.72606980661671e-001°)	(1.19999880865699e+002dB,1.79992444113918e+002°)
1.54881661891246e+002	(2.12613692099601e+001dB,2.78956698637226e-001°)	(1.19999880862764e+002dB,1.79992268114723e+002°)
1.58489319246109e+002	(2.12613744363618e+001dB,2.85454312210874e-001°)	(1.19999880859687e+002dB,1.79992088015980e+002°)
1.62181009735891e+002	(2.12613799086368e+001dB,2.92103265961868e-001°)	(1.19999880856467e+002dB,1.79991903722199e+002°)
1.65958690743754e+002	(2.12613856384346e+001dB,2.98907084339201e-001°)	(1.19999880853095e+002dB,1.79991715135665e+002°)
1.69824365246172e+002	(2.12613916383497e+001dB,3.05869374005996e-001°)	(1.19999880849564e+002dB,1.79991522156386e+002°)
1.73780082874935e+002	(2.12613979218581e+001dB,3.12993825332717e-001°)	(1.19999880845867e+002dB,1.79991324682042e+002°)
1.77827941003890e+002	(2.12614045007189e+001dB,3.20284215011421e-001°)	(1.19999880841994e+002dB,1.79991122607930e+002°)
1.81970085860996e+002	(2.12614113898975e+001dB,3.27744407137465e-001°)	(1.19999880837940e+002dB,1.79990915826908e+002°)
1.86208713666284e+002	(2.12614186037457e+001dB,3.35378356333907e-001°)	(1.19999880833695e+002dB,1.79990704229336e+002°)
1.90546071796322e+002	(2.12614261572542e+001dB,3.43190108856418e-001°)	(1.19999880829248e+002dB,1.79990487703025e+002°)
