frequency	V(onoise)	V(r1)
1.412537544622731e+004	8.581661e-007	8.142043e-007
1.445439770745904e+004	8.581744e-007	8.142018e-007
1.479108388168183e+004	8.581831e-007	8.141991e-007
1.513561248436183e+004	8.581922e-007	8.141964e-007
1.548816618912456e+004	8.582017e-007	8.141935e-007
1.584893192461087e+004	8.582117e-007	8.141905e-007
1.621810097358903e+004	8.582222e-007	8.141873e-007
1.659586907437533e+004	8.582332e-007	8.141840e-007
1.698243652461716e+004	8.582447e-007	8.141805e-007
1.737800828749346e+004	8.582567e-007	8.141769e-007
1.778279410038893e+004	8.582693e-007	8.141731e-007
1.819700858609953e+004	8.582826e-007	8.141691e-007
1.862087136662836e+004	8.582964e-007	8.141649e-007
1.905460717963215e+004	8.583109e-007	8.141605e-007
1.949844599758012e+004	8.583261e-007	8.141560e-007
1.995262314968846e+004	8.583420e-007	8.141512e-007
2.041737944669495e+004	8.583587e-007	8.141461e-007
2.089296130854004e+004	8.583762e-007	8.141409e-007
2.137962089502196e+004	8.583945e-007	8.141354e-007
2.187761623949515e+004	8.584136e-007	8.141296e-007
2.238721138568302e+004	8.584337e-007	8.141236e-007
2.290867652767734e+004	8.584547e-007	8.141173e-007
2.344228815319882e+004	8.584767e-007	8.141107e-007
2.398832919019449e+004	8.584998e-007	8.141038e-007
2.454708915684988e+004	8.585239e-007	8.140965e-007
2.511886431509537e+004	8.585492e-007	8.140889e-007
2.570395782768820e+004	8.585757e-007	8.140810e-007
2.630267991895336e+004	8.586034e-007	8.140727e-007
2.691534803926869e+004	8.586324e-007	8.140639e-007
2.754228703338119e+004	8.586628e-007	8.140548e-007
2.818382931264405e+004	8.586946e-007	8.140453e-007
2.884031503126556e+004	8.587280e-007	8.140353e-007
2.951209226666335e+004	8.587629e-007	8.140248e-007
3.019951720401964e+004	8.587994e-007	8.140138e-007
3.090295432513537e+004	8.588377e-007	8.140024e-007
3.162277660168324e+004	8.588777e-007	8.139903e-007
3.235936569296226e+004	8.589197e-007	8.139777e-007
3.311311214825853e+004	8.589636e-007	8.139646e-007
3.388441561391966e+004	8.590096e-007	8.139507e-007
3.467368504525255e+004	8.590578e-007	8.139363e-007
3.548133892335692e+004	8.591082e-007	8.139212e-007
3.630780547700949e+004	8.591610e-007	8.139053e-007
3.715352290971659e+004	8.592163e-007	8.138887e-007
3.801893963205544e+004	8.592742e-007	8.138714e-007
3.890451449942737e+004	8.593348e-007	8.138532e-007
3.981071705534901e+004	8.593982e-007	8.138342e-007
4.073802778041054e+004	8.594646e-007	8.138142e-007
4.168693834703279e+004	8.595341e-007	8.137933e-007
4.265795188015849e+004	8.596069e-007	8.137715e-007
4.365158322401581e+004	8.596832e-007	8.137486e-007
4.466835921509550e+004	8.597629e-007	8.137246e-007
4.570881896148667e+004	8.598465e-007	8.136996e-007
4.677351412871897e+004	8.599339e-007	8.136732e-007
4.786300923226296e+004	8.600255e-007	8.136457e-007
4.897788193684373e+004	8.601212e-007	8.136170e-007
5.011872336272631e+004	8.602216e-007	8.135868e-007
5.128613839913555e+004	8.603266e-007	8.135552e-007
5.248074602497630e+004	8.604366e-007	8.135221e-007
5.370317963702428e+004	8.605516e-007	8.134876e-007
5.495408738576144e+004	8.606721e-007	8.134513e-007
5.623413251903386e+004	8.607981e-007	8.134134e-007
5.754399373371462e+004	8.609301e-007	8.133737e-007
5.888436553555779e+004	8.610683e-007	8.133321e-007
6.025595860743464e+004	8.612129e-007	8.132885e-007
6.165950018614706e+004	8.613642e-007	8.132430e-007
6.309573444801814e+004	8.615227e-007	8.131952e-007
6.456542290346434e+004	8.616885e-007	8.131453e-007
6.606934480075835e+004	8.618620e-007	8.130930e-007
6.760829753919689e+004	8.620436e-007	8.130382e-007
6.918309709189233e+004	8.622337e-007	8.129809e-007
7.079457843841244e+004	8.624327e-007	8.129209e-007
7.244359600749762e+004	8.626409e-007	8.128580e-007
7.413102413009033e+004	8.628588e-007	8.127922e-007
7.585775750291692e+004	8.630868e-007	8.127234e-007
7.762471166286769e+004	8.633253e-007	8.126513e-007
7.943282347242662e+004	8.635750e-007	8.125758e-007
8.128305161640835e+004	8.638362e-007	8.124968e-007
8.317637711026549e+004	8.641096e-007	8.124141e-007
8.511380382023599e+004	8.643955e-007	8.123275e-007
8.709635899560637e+004	8.646948e-007	8.122369e-007
8.912509381337282e+004	8.650078e-007	8.121420e-007
9.120108393558920e+004	8.653354e-007	8.120427e-007
9.332543007969728e+004	8.656780e-007	8.119388e-007
9.549925860214172e+004	8.660365e-007	8.118300e-007
9.772372209557916e+004	8.664114e-007	8.117162e-007
9.999999999999804e+004	8.668036e-007	8.115970e-007
1.023292992280734e+005	8.672139e-007	8.114722e-007
1.047128548050879e+005	8.676429e-007	8.113416e-007
1.071519305237585e+005	8.680917e-007	8.112050e-007
1.096478196143163e+005	8.685610e-007	8.110620e-007
1.122018454301941e+005	8.690517e-007	8.109123e-007
1.148153621496860e+005	8.695649e-007	8.107556e-007
1.174897554939506e+005	8.701014e-007	8.105917e-007
1.202264434617389e+005	8.706624e-007	8.104201e-007
1.230268770812357e+005	8.712489e-007	8.102406e-007
1.258925411794142e+005	8.718621e-007	8.100528e-007
1.288249551693108e+005	8.725030e-007	8.098562e-007
1.318256738556380e+005	8.731729e-007	8.096505e-007
1.348962882591626e+005	8.738730e-007	8.094353e-007
1.380384264602857e+005	8.746047e-007	8.092102e-007
1.412537544622725e+005	8.753693e-007	8.089746e-007
1.445439770745898e+005	8.761682e-007	8.087281e-007
1.479108388168177e+005	8.770028e-007	8.084703e-007
1.513561248436177e+005	8.778748e-007	8.082006e-007
1.548816618912449e+005	8.787855e-007	8.079184e-007
1.584893192461081e+005	8.797368e-007	8.076233e-007
1.621810097358896e+005	8.807301e-007	8.073146e-007
1.659586907437526e+005	8.817674e-007	8.069917e-007
1.698243652461709e+005	8.828504e-007	8.066541e-007
1.737800828749339e+005	8.839809e-007	8.063009e-007
1.778279410038886e+005	8.851609e-007	8.059317e-007
1.819700858609946e+005	8.863924e-007	8.055455e-007
1.862087136662829e+005	8.876774e-007	8.051418e-007
1.905460717963207e+005	8.890181e-007	8.047197e-007
1.949844599758005e+005	8.904166e-007	8.042783e-007
1.995262314968838e+005	8.918752e-007	8.038170e-007
2.041737944669486e+005	8.933962e-007	8.033347e-007
2.089296130853995e+005	8.949820e-007	8.028307e-007
2.137962089502187e+005	8.966350e-007	8.023039e-007
2.187761623949506e+005	8.983577e-007	8.017534e-007
2.238721138568292e+005	9.001528e-007	8.011781e-007
2.290867652767724e+005	9.020228e-007	8.005771e-007
2.344228815319872e+005	9.039705e-007	7.999492e-007
2.398832919019439e+005	9.059985e-007	7.992932e-007
2.454708915684978e+005	9.081098e-007	7.986081e-007
2.511886431509526e+005	9.103072e-007	7.978925e-007
2.570395782768809e+005	9.125936e-007	7.971453e-007
2.630267991895325e+005	9.149719e-007	7.963651e-007
2.691534803926857e+005	9.174453e-007	7.955505e-007
2.754228703338107e+005	9.200166e-007	7.947003e-007
2.818382931264393e+005	9.226891e-007	7.938128e-007
2.884031503126543e+005	9.254658e-007	7.928867e-007
2.951209226666322e+005	9.283498e-007	7.919204e-007
3.019951720401950e+005	9.313443e-007	7.909123e-007
3.090295432513523e+005	9.344525e-007	7.898608e-007
3.162277660168310e+005	9.376776e-007	7.887642e-007
3.235936569296212e+005	9.410226e-007	7.876208e-007
3.311311214825838e+005	9.444907e-007	7.864288e-007
3.388441561391951e+005	9.480850e-007	7.851863e-007
3.467368504525240e+005	9.518085e-007	7.838916e-007
3.548133892335676e+005	9.556644e-007	7.825426e-007
3.630780547700933e+005	9.596555e-007	7.811375e-007
3.715352290971643e+005	9.637846e-007	7.796742e-007
3.801893963205527e+005	9.680547e-007	7.781506e-007
3.890451449942719e+005	9.724683e-007	7.765647e-007
3.981071705534884e+005	9.770280e-007	7.749144e-007
4.073802778041036e+005	9.817363e-007	7.731975e-007
4.168693834703261e+005	9.865954e-007	7.714117e-007
4.265795188015831e+005	9.916074e-007	7.695550e-007
4.365158322401562e+005	9.967744e-007	7.676250e-007
4.466835921509531e+005	1.002098e-006	7.656193e-007
4.570881896148648e+005	1.007579e-006	7.635359e-007
4.677351412871877e+005	1.013220e-006	7.613722e-007
4.786300923226276e+005	1.019021e-006	7.591261e-007
4.897788193684352e+005	1.024983e-006	7.567953e-007
5.011872336272610e+005	1.031107e-006	7.543773e-007
5.128613839913533e+005	1.037392e-006	7.518698e-007
5.248074602497608e+005	1.043839e-006	7.492707e-007
5.370317963702406e+005	1.050446e-006	7.465776e-007
5.495408738576121e+005	1.057213e-006	7.437883e-007
5.623413251903363e+005	1.064138e-006	7.409006e-007
5.754399373371438e+005	1.071221e-006	7.379124e-007
5.888436553555755e+005	1.078458e-006	7.348215e-007
6.025595860743440e+005	1.085847e-006	7.316260e-007
6.165950018614681e+005	1.093386e-006	7.283239e-007
6.309573444801788e+005	1.101070e-006	7.249134e-007
6.456542290346407e+005	1.108895e-006	7.213928e-007
6.606934480075808e+005	1.116858e-006	7.177603e-007
6.760829753919662e+005	1.124954e-006	7.140144e-007
6.918309709189205e+005	1.133177e-006	7.101539e-007
7.079457843841215e+005	1.141521e-006	7.061773e-007
7.244359600749733e+005	1.149980e-006	7.020837e-007
7.413102413009004e+005	1.158547e-006	6.978721e-007
7.585775750291662e+005	1.167216e-006	6.935417e-007
7.762471166286737e+005	1.175978e-006	6.890920e-007
7.943282347242631e+005	1.184825e-006	6.845225e-007
8.128305161640804e+005	1.193749e-006	6.798332e-007
8.317637711026516e+005	1.202740e-006	6.750241e-007
8.511380382023566e+005	1.211789e-006	6.700955e-007
8.709635899560602e+005	1.220887e-006	6.650477e-007
8.912509381337245e+005	1.230022e-006	6.598816e-007
9.120108393558882e+005	1.239185e-006	6.545982e-007
9.332543007969690e+005	1.248365e-006	6.491986e-007
9.549925860214133e+005	1.257551e-006	6.436843e-007
9.772372209557875e+005	1.266730e-006	6.380570e-007
9.999999999999763e+005	1.275892e-006	6.323188e-007
1.023292992280730e+006	1.285025e-006	6.264718e-007
1.047128548050875e+006	1.294116e-006	6.205186e-007
1.071519305237581e+006	1.303153e-006	6.144618e-007
1.096478196143159e+006	1.312125e-006	6.083044e-007
1.122018454301937e+006	1.321019e-006	6.020496e-007
1.148153621496855e+006	1.329822e-006	5.957010e-007
1.174897554939502e+006	1.338523e-006	5.892620e-007
1.202264434617384e+006	1.347109e-006	5.827366e-007
1.230268770812352e+006	1.355568e-006	5.761289e-007
1.258925411794137e+006	1.363887e-006	5.694431e-007
1.288249551693103e+006	1.372055e-006	5.626837e-007
1.318256738556376e+006	1.380061e-006	5.558552e-007
1.348962882591621e+006	1.387892e-006	5.489624e-007
1.380384264602852e+006	1.395537e-006	5.420103e-007
1.412537544622720e+006	1.402986e-006	5.350037e-007
1.445439770745893e+006	1.410227e-006	5.279477e-007
1.479108388168172e+006	1.417249e-006	5.208477e-007
1.513561248436171e+006	1.424043e-006	5.137086e-007
1.548816618912444e+006	1.430599e-006	5.065358e-007
1.584893192461075e+006	1.436907e-006	4.993346e-007
1.621810097358890e+006	1.442958e-006	4.921104e-007
1.659586907437520e+006	1.448743e-006	4.848683e-007
1.698243652461703e+006	1.454253e-006	4.776138e-007
1.737800828749333e+006	1.459481e-006	4.703519e-007
1.778279410038879e+006	1.464418e-006	4.630878e-007
1.819700858609939e+006	1.469057e-006	4.558267e-007
1.862087136662822e+006	1.473391e-006	4.485736e-007
1.905460717963201e+006	1.477413e-006	4.413333e-007
1.949844599757998e+006	1.481116e-006	4.341106e-007
1.995262314968831e+006	1.484495e-006	4.269102e-007
2.041737944669479e+006	1.487544e-006	4.197367e-007
2.089296130853988e+006	1.490257e-006	4.125944e-007
2.137962089502180e+006	1.492630e-006	4.054876e-007
2.187761623949499e+006	1.494657e-006	3.984202e-007
2.238721138568285e+006	1.496334e-006	3.913964e-007
2.290867652767716e+006	1.497656e-006	3.844196e-007
2.344228815319864e+006	1.498621e-006	3.774936e-007
2.398832919019431e+006	1.499223e-006	3.706218e-007
2.454708915684969e+006	1.499459e-006	3.638072e-007
2.511886431509518e+006	1.499328e-006	3.570530e-007
2.570395782768800e+006	1.498824e-006	3.503619e-007
2.630267991895317e+006	1.497947e-006	3.437368e-007
2.691534803926849e+006	1.496693e-006	3.371799e-007
2.754228703338098e+006	1.495060e-006	3.306936e-007
2.818382931264383e+006	1.493047e-006	3.242801e-007
2.884031503126534e+006	1.490651e-006	3.179412e-007
2.951209226666312e+006	1.487872e-006	3.116788e-007
3.019951720401940e+006	1.484708e-006	3.054944e-007
3.090295432513513e+006	1.481159e-006	2.993896e-007
3.162277660168300e+006	1.477223e-006	2.933656e-007
3.235936569296201e+006	1.472901e-006	2.874236e-007
3.311311214825827e+006	1.468193e-006	2.815645e-007
3.388441561391939e+006	1.463099e-006	2.757892e-007
3.467368504525228e+006	1.457620e-006	2.700984e-007
3.548133892335665e+006	1.451756e-006	2.644927e-007
3.630780547700921e+006	1.445509e-006	2.589726e-007
3.715352290971631e+006	1.438882e-006	2.535384e-007
3.801893963205515e+006	1.431875e-006	2.481903e-007
3.890451449942707e+006	1.424492e-006	2.429285e-007
3.981071705534871e+006	1.416736e-006	2.377530e-007
4.073802778041023e+006	1.408609e-006	2.326637e-007
4.168693834703247e+006	1.400117e-006	2.276604e-007
4.265795188015817e+006	1.391262e-006	2.227429e-007
4.365158322401547e+006	1.382050e-006	2.179108e-007
4.466835921509516e+006	1.372485e-006	2.131637e-007
4.570881896148631e+006	1.362575e-006	2.085012e-007
4.677351412871860e+006	1.352324e-006	2.039227e-007
4.786300923226259e+006	1.341740e-006	1.994275e-007
4.897788193684334e+006	1.330828e-006	1.950151e-007
5.011872336272592e+006	1.319599e-006	1.906847e-007
5.128613839913514e+006	1.308058e-006	1.864355e-007
5.248074602497589e+006	1.296215e-006	1.822668e-007
5.370317963702387e+006	1.284079e-006	1.781775e-007
5.495408738576102e+006	1.271659e-006	1.741670e-007
5.623413251903344e+006	1.258965e-006	1.702342e-007
5.754399373371419e+006	1.246008e-006	1.663782e-007
5.888436553555735e+006	1.232797e-006	1.625979e-007
6.025595860743419e+006	1.219345e-006	1.588924e-007
6.165950018614660e+006	1.205663e-006	1.552607e-007
6.309573444801766e+006	1.191762e-006	1.517017e-007
6.456542290346385e+006	1.177654e-006	1.482143e-007
6.606934480075786e+006	1.163352e-006	1.447974e-007
6.760829753919640e+006	1.148868e-006	1.414499e-007
6.918309709189182e+006	1.134216e-006	1.381708e-007
7.079457843841192e+006	1.119407e-006	1.349588e-007
7.244359600749710e+006	1.104454e-006	1.318130e-007
7.413102413008980e+006	1.089371e-006	1.287321e-007
7.585775750291637e+006	1.074172e-006	1.257150e-007
7.762471166286712e+006	1.058868e-006	1.227606e-007
7.943282347242604e+006	1.043473e-006	1.198678e-007
8.128305161640776e+006	1.028000e-006	1.170354e-007
8.317637711026489e+006	1.012462e-006	1.142623e-007
8.511380382023538e+006	9.968711e-007	1.115474e-007
8.709635899560574e+006	9.812408e-007	1.088895e-007
8.912509381337218e+006	9.655829e-007	1.062876e-007
9.120108393558854e+006	9.499097e-007	1.037406e-007
9.332543007969661e+006	9.342331e-007	1.012474e-007
9.549925860214103e+006	9.185648e-007	9.880682e-008
9.772372209557844e+006	9.029159e-007	9.641790e-008
9.999999999999732e+006	8.872975e-007	9.407957e-008
1.023292992280727e+007	8.717203e-007	9.179077e-008
1.047128548050872e+007	8.561945e-007	8.955048e-008
1.071519305237578e+007	8.407300e-007	8.735769e-008
1.096478196143156e+007	8.253364e-007	8.521140e-008
1.122018454301933e+007	8.100227e-007	8.311063e-008
1.148153621496852e+007	7.947978e-007	8.105442e-008
1.174897554939498e+007	7.796698e-007	7.904182e-008
1.202264434617380e+007	7.646468e-007	7.707188e-008
1.230268770812348e+007	7.497363e-007	7.514372e-008
1.258925411794133e+007	7.349453e-007	7.325642e-008
1.288249551693099e+007	7.202805e-007	7.140910e-008
1.318256738556371e+007	7.057483e-007	6.960092e-008
1.348962882591617e+007	6.913544e-007	6.783104e-008
1.380384264602847e+007	6.771045e-007	6.609862e-008
1.412537544622716e+007	6.630036e-007	6.440288e-008
1.445439770745888e+007	6.490565e-007	6.274303e-008
1.479108388168167e+007	6.352675e-007	6.111831e-008
1.513561248436167e+007	6.216408e-007	5.952796e-008
1.548816618912439e+007	6.081799e-007	5.797128e-008
1.584893192461070e+007	5.948883e-007	5.644756e-008
1.621810097358885e+007	5.817691e-007	5.495610e-008
1.659586907437515e+007	5.688250e-007	5.349625e-008
1.698243652461698e+007	5.560585e-007	5.206736e-008
1.737800828749327e+007	5.434718e-007	5.066880e-008
1.778279410038874e+007	5.310667e-007	4.929995e-008
1.819700858609933e+007	5.188451e-007	4.796024e-008
1.862087136662816e+007	5.068084e-007	4.664909e-008
1.905460717963195e+007	4.949577e-007	4.536594e-008
1.949844599757991e+007	4.832942e-007	4.411027e-008
1.995262314968824e+007	4.718185e-007	4.288154e-008
2.041737944669473e+007	4.605315e-007	4.167926e-008
2.089296130853982e+007	4.494335e-007	4.050294e-008
2.137962089502173e+007	4.385249e-007	3.935212e-008
2.187761623949492e+007	4.278057e-007	3.822635e-008
2.238721138568277e+007	4.172760e-007	3.712517e-008
2.290867652767709e+007	4.069357e-007	3.604818e-008
2.344228815319857e+007	3.967844e-007	3.499497e-008
2.398832919019423e+007	3.868218e-007	3.396513e-008
2.454708915684962e+007	3.770473e-007	3.295829e-008
2.511886431509510e+007	3.674604e-007	3.197408e-008
2.570395782768792e+007	3.580603e-007	3.101214e-008
2.630267991895308e+007	3.488462e-007	3.007213e-008
2.691534803926840e+007	3.398173e-007	2.915370e-008
2.754228703338089e+007	3.309724e-007	2.825654e-008
2.818382931264374e+007	3.223106e-007	2.738033e-008
2.884031503126525e+007	3.138306e-007	2.652475e-008
2.951209226666303e+007	3.055312e-007	2.568951e-008
3.019951720401931e+007	2.974112e-007	2.487432e-008
3.090295432513503e+007	2.894689e-007	2.407888e-008
3.162277660168290e+007	2.817032e-007	2.330291e-008
3.235936569296191e+007	2.741122e-007	2.254614e-008
3.311311214825817e+007	2.666945e-007	2.180830e-008
3.388441561391930e+007	2.594484e-007	2.108911e-008
3.467368504525218e+007	2.523721e-007	2.038830e-008
3.548133892335654e+007	2.454637e-007	1.970561e-008
3.630780547700910e+007	2.387215e-007	1.904079e-008
3.715352290971620e+007	2.321433e-007	1.839356e-008
3.801893963205504e+007	2.257273e-007	1.776367e-008
3.890451449942695e+007	2.194714e-007	1.715084e-008
3.981071705534859e+007	2.133733e-007	1.655484e-008
4.073802778041011e+007	2.074309e-007	1.597538e-008
4.168693834703235e+007	2.016419e-007	1.541220e-008
4.265795188015805e+007	1.960040e-007	1.486505e-008
4.365158322401536e+007	1.905149e-007	1.433365e-008
4.466835921509504e+007	1.851720e-007	1.381775e-008
4.570881896148621e+007	1.799730e-007	1.331706e-008
4.677351412871849e+007	1.749154e-007	1.283131e-008
4.786300923226247e+007	1.699965e-007	1.236024e-008
4.897788193684322e+007	1.652137e-007	1.190357e-008
5.011872336272580e+007	1.605646e-007	1.146103e-008
5.128613839913502e+007	1.560463e-007	1.103232e-008
5.248074602497576e+007	1.516562e-007	1.061718e-008
5.370317963702374e+007	1.473915e-007	1.021531e-008
5.495408738576088e+007	1.432497e-007	9.826446e-009
5.623413251903330e+007	1.392278e-007	9.450293e-009
5.754399373371404e+007	1.353232e-007	9.086569e-009
5.888436553555721e+007	1.315331e-007	8.734987e-009
6.025595860743405e+007	1.278547e-007	8.395262e-009
6.165950018614645e+007	1.242853e-007	8.067110e-009
6.309573444801751e+007	1.208222e-007	7.750243e-009
6.456542290346369e+007	1.174625e-007	7.444378e-009
6.606934480075770e+007	1.142037e-007	7.149232e-009
6.760829753919622e+007	1.110429e-007	6.864522e-009
6.918309709189165e+007	1.079775e-007	6.589969e-009
7.079457843841174e+007	1.050048e-007	6.325292e-009
7.244359600749691e+007	1.021223e-007	6.070217e-009
7.413102413008960e+007	9.932730e-008	5.824470e-009
7.585775750291617e+007	9.661731e-008	5.587780e-009
7.762471166286692e+007	9.398981e-008	5.359880e-009
7.943282347242585e+007	9.144233e-008	5.140505e-009
8.128305161640757e+007	8.897245e-008	4.929396e-009
8.317637711026469e+007	8.657778e-008	4.726296e-009
8.511380382023518e+007	8.425602e-008	4.530953e-009
8.709635899560553e+007	8.200487e-008	4.343117e-009
8.912509381337196e+007	7.982212e-008	4.162547e-009
9.120108393558832e+007	7.770558e-008	3.989003e-009
9.332543007969639e+007	7.565315e-008	3.822251e-009
9.549925860214081e+007	7.366275e-008	3.662062e-009
9.772372209557822e+007	7.173238e-008	3.508211e-009
1.000000000000000e+008	6.986007e-008	3.360480e-009
