Freq.	V(vout)
2.29086765276777e+000	(1.19999979754638e+002dB,-1.23706661022832e-001°)
2.34422881531991e+000	(1.19999978800505e+002dB,-1.26588150052761e-001°)
2.39883291901948e+000	(1.19999977801407e+002dB,-1.29536756921414e-001°)
2.45470891568502e+000	(1.19999976755222e+002dB,-1.32554044956673e-001°)
2.51188643150957e+000	(1.19999975659732e+002dB,-1.35641613897614e-001°)
2.57039578276886e+000	(1.19999974512614e+002dB,-1.38801100742387e-001°)
2.63026799189537e+000	(1.19999973311434e+002dB,-1.42034180615836e-001°)
2.69153480392691e+000	(1.19999972053645e+002dB,-1.45342567657300e-001°)
2.75422870333816e+000	(1.19999970736578e+002dB,-1.48728015929085e-001°)
2.81838293126444e+000	(1.19999969357441e+002dB,-1.52192320346065e-001°)
2.88403150312660e+000	(1.19999967913307e+002dB,-1.55737317626919e-001°)
2.95120922666637e+000	(1.19999966401113e+002dB,-1.59364887267502e-001°)
3.01995172040200e+000	(1.19999964817653e+002dB,-1.63076952536855e-001°)
3.09029543251358e+000	(1.19999963159567e+002dB,-1.66875481496400e-001°)
3.16227766016837e+000	(1.19999961423339e+002dB,-1.70762488042828e-001°)
3.23593656929627e+000	(1.19999959605285e+002dB,-1.74740032975263e-001°)
3.31131121482590e+000	(1.19999957701550e+002dB,-1.78810225087235e-001°)
3.38844156139201e+000	(1.19999955708096e+002dB,-1.82975222284064e-001°)
3.46736850452530e+000	(1.19999953620694e+002dB,-1.87237232726221e-001°)
3.54813389233574e+000	(1.19999951434917e+002dB,-1.91598515999286e-001°)
3.63078054770100e+000	(1.19999949146128e+002dB,-1.96061384311105e-001°)
3.71535229097171e+000	(1.19999946749474e+002dB,-2.00628203716791e-001°)
3.80189396320560e+000	(1.19999944239870e+002dB,-2.05301395372205e-001°)
3.89045144994279e+000	(1.19999941611994e+002dB,-2.10083436816568e-001°)
3.98107170553496e+000	(1.19999938860271e+002dB,-2.14976863284909e-001°)
4.07380277804111e+000	(1.19999935978866e+002dB,-2.19984269050996e-001°)
4.16869383470334e+000	(1.19999932961666e+002dB,-2.25108308801501e-001°)
4.26579518801591e+000	(1.19999929802272e+002dB,-2.30351699042078e-001°)
4.36515832240164e+000	(1.19999926493983e+002dB,-2.35717219536135e-001°)
4.46683592150961e+000	(1.19999923029782e+002dB,-2.41207714777015e-001°)
4.57088189614873e+000	(1.19999919402321e+002dB,-2.46826095494391e-001°)
4.67735141287196e+000	(1.19999915603906e+002dB,-2.52575340195645e-001°)
4.78630092322636e+000	(1.19999911626481e+002dB,-2.58458496743051e-001°)
4.89778819368444e+000	(1.19999907461610e+002dB,-2.64478683967575e-001°)
